dataset_split,group_name,group_value,horizon,n,expected_direction,mean_car_sector_adj,median_car_sector_adj,winsorized_mean_car_sector_adj_5_95,negative_rate,positive_rate,sign_accuracy,mean_simple_sector_adj,median_simple_sector_adj,mean_abs_car_sector_adj
combined,all,all,10,60,negative,-0.12835609776911994,-0.09331083967600201,-0.1362583597409184,0.7166666666666667,0.2833333333333333,0.7166666666666667,-0.08920372977275695,-0.0890882570125629,0.20279896932747246
combined,biotech_catalyst_event_type,trial_halt,10,15,negative,-0.11294585976700139,-0.0817400562933189,-0.09586666001154757,0.7333333333333333,0.26666666666666666,0.7333333333333333,-0.07874900642914365,-0.07848853132763967,0.20542983147947552
combined,biotech_catalyst_event_type,safety_signal,10,14,negative,-0.11024526052682916,-0.1528255632254583,-0.12606467341780891,0.7142857142857143,0.2857142857142857,0.7142857142857143,-0.08771324050744064,-0.14163862384780057,0.17784158215945342
combined,biotech_catalyst_event_type,fda_complete_response_letter,10,11,negative,-0.12385442066830783,-0.0284056718856725,-0.15309712136234258,0.7272727272727273,0.2727272727272727,0.7272727272727273,-0.04558798970660549,-0.02800602381911732,0.26951165635974467
combined,biotech_catalyst_event_type,trial_discontinuation,10,10,negative,-0.11178111749875455,-0.09526891974649296,-0.10744009855485652,0.7,0.3,0.7,-0.09689888561683183,-0.09086409170548693,0.13286263460979233
combined,biotech_catalyst_event_type,phase_3_readout,10,7,negative,-0.2071520178241618,-0.0950850968118217,-0.18568361097827715,0.8571428571428571,0.14285714285714285,0.8571428571428571,-0.1550665049948146,-0.09070444697674496,0.23606042210259476
combined,biotech_catalyst_event_type,phase_2_readout,10,2,negative,0.029390155323021153,0.029390155323021153,0.02939015532302115,0.0,1.0,0.0,0.029918947507410976,0.029918947507410976,0.029390155323021153
combined,biotech_catalyst_event_type,endpoint_failure,10,1,negative,-0.592250705804546,-0.592250705804546,-0.592250705804546,1.0,0.0,1.0,-0.44691893993423437,-0.44691893993423437,0.592250705804546
combined,market_cap_bucket,small_300m_2b,10,32,negative,-0.147528964840997,-0.1528255632254583,-0.15370439170088762,0.75,0.25,0.75,-0.0969614124142485,-0.14163862384780057,0.24719919902570617
combined,market_cap_bucket,mid_2b_10b,10,18,negative,-0.060622034109051266,-0.04307679572427945,-0.06132368330232996,0.6666666666666666,0.3333333333333333,0.6666666666666666,-0.05314493423350522,-0.0421200853921474,0.09319610360633572
combined,market_cap_bucket,large_gt_10b,10,5,negative,-0.06141815235201729,-0.0250741970874131,-0.06070178674277247,0.8,0.2,0.8,-0.05581594142651856,-0.024762450441889516,0.0823072751392126
combined,market_cap_bucket,micro_lt_300m,10,5,negative,-0.3164303231024568,-0.300320105374997,-0.32634778674581433,0.6,0.4,0.6,-0.20275401315475575,-0.25941888126179014,0.43369951004312873
combined,negative_catalyst_family,trial_halt_or_discontinuation,10,25,negative,-0.11247996285970267,-0.0912098893913487,-0.10008885866250548,0.72,0.28,0.72,-0.08600895810421892,-0.08717390172293371,0.17640295273160223
combined,negative_catalyst_family,major_safety_signal,10,14,negative,-0.11024526052682916,-0.1528255632254583,-0.12606467341780891,0.7142857142857143,0.2857142857142857,0.7142857142857143,-0.08771324050744064,-0.14163862384780057,0.17784158215945342
combined,negative_catalyst_family,complete_response_letter,10,11,negative,-0.12385442066830783,-0.0284056718856725,-0.15309712136234258,0.7272727272727273,0.2727272727272727,0.7272727272727273,-0.04558798970660549,-0.02800602381911732,0.26951165635974467
combined,negative_catalyst_family,endpoint_failure_or_trial_failure,10,10,negative,-0.19835345199276364,-0.09331083967600201,-0.1879459508652283,0.7,0.3,0.7,-0.14725465798831147,-0.0890882570125629,0.23034539711687518
combined,trial_phase,phase_3,10,19,negative,-0.1468507284873357,-0.0915365825401823,-0.12506508934307203,0.7368421052631579,0.2631578947368421,0.7368421052631579,-0.11749966348632539,-0.08747206704838084,0.17846119536857827
combined,trial_phase,unknown,10,11,negative,-0.136524032399291,-0.0524509520403583,-0.15998483286059406,0.8181818181818182,0.18181818181818182,0.8181818181818182,-0.060414443229228044,-0.0510991384344045,0.2726862122783663
combined,trial_phase,phase_1_2,10,10,negative,-0.17901315384555347,-0.1915236272274793,-0.1774181957567062,0.9,0.1,0.9,-0.1568090643865437,-0.1740443301084002,0.18244197010793173
combined,trial_phase,phase_2,10,7,negative,-0.1552429879757593,0.0159771184598709,-0.1549406565740114,0.42857142857142855,0.5714285714285714,0.42857142857142855,-0.07671390264319797,0.01610543508280604,0.3197888445403653
combined,trial_phase,phase_2_3,10,7,negative,-0.08076070753971397,-0.0993279501016372,-0.08271417263924032,0.7142857142857143,0.2857142857142857,0.7142857142857143,-0.07197407279549008,-0.09455428168804014,0.12534423081509974
combined,trial_phase,phase_1,10,5,negative,0.005949379394694689,-0.0817400562933189,-0.004872962805631685,0.6,0.4,0.6,0.030151580492409978,-0.07848853132763967,0.1668606084842003
combined,trial_phase,pivotal,10,1,negative,0.0029728415947567,0.0029728415947567,0.0029728415947567,0.0,1.0,0.0,0.0029772648704771143,0.0029772648704771143,0.0029728415947567
fresh,all,all,10,27,negative,-0.1423653766373324,-0.0950850968118217,-0.1584660755738984,0.6296296296296297,0.37037037037037035,0.6296296296296297,-0.086417996837361,-0.09070444697674496,0.23695830417089792
fresh,biotech_catalyst_event_type,safety_signal,10,9,negative,-0.13899569069441836,-0.1666445663331408,-0.14012998371300409,0.6666666666666666,0.3333333333333333,0.6666666666666666,-0.12235960350838088,-0.15349956737421944,0.15565787722685903
fresh,biotech_catalyst_event_type,phase_3_readout,10,7,negative,-0.2071520178241618,-0.0950850968118217,-0.18568361097827715,0.8571428571428571,0.14285714285714285,0.8571428571428571,-0.1550665049948146,-0.09070444697674496,0.23606042210259476
fresh,biotech_catalyst_event_type,fda_complete_response_letter,10,5,negative,-0.16064289005612303,-0.022314026587614,-0.18757353908085306,0.6,0.4,0.6,-0.00012299102397621552,-0.02206691016326401,0.4601996857900887
fresh,biotech_catalyst_event_type,phase_2_readout,10,2,negative,0.029390155323021153,0.029390155323021153,0.02939015532302115,0.0,1.0,0.0,0.029918947507410976,0.029918947507410976,0.029390155323021153
fresh,biotech_catalyst_event_type,trial_discontinuation,10,2,negative,-0.04189945447923175,-0.04189945447923175,-0.041899454479231754,0.5,0.5,0.5,-0.0394520192069448,-0.0394520192069448,0.05742849562240545
fresh,biotech_catalyst_event_type,endpoint_failure,10,1,negative,-0.592250705804546,-0.592250705804546,-0.592250705804546,1.0,0.0,1.0,-0.44691893993423437,-0.44691893993423437,0.592250705804546
fresh,biotech_catalyst_event_type,trial_halt,10,1,negative,0.2776439262085062,0.2776439262085062,0.2776439262085062,0.0,1.0,0.0,0.3200160903835667,0.3200160903835667,0.2776439262085062
fresh,market_cap_bucket,small_300m_2b,10,12,negative,-0.21572015963010685,-0.18478293595796258,-0.24216262427080706,0.75,0.25,0.75,-0.12286304320792733,-0.16857854344025996,0.3401723122339501
fresh,market_cap_bucket,mid_2b_10b,10,11,negative,-0.04251482035178072,-0.0001571298998572,-0.04172972663722164,0.5454545454545454,0.45454545454545453,0.5454545454545454,-0.03576304865259349,-0.00015711755560099405,0.08562730012057986
fresh,market_cap_bucket,micro_lt_300m,10,4,negative,-0.196890057444276,-0.14239553211591163,-0.18871587864502137,0.5,0.5,0.5,-0.11638396523377265,-0.1218843189938198,0.34347654112011594
fresh,negative_catalyst_family,endpoint_failure_or_trial_failure,10,10,negative,-0.19835345199276364,-0.09331083967600201,-0.1879459508652283,0.7,0.3,0.7,-0.14725465798831147,-0.0890882570125629,0.23034539711687518
fresh,negative_catalyst_family,major_safety_signal,10,9,negative,-0.13899569069441836,-0.1666445663331408,-0.14012998371300409,0.6666666666666666,0.3333333333333333,0.6666666666666666,-0.12235960350838088,-0.15349956737421944,0.15565787722685903
fresh,negative_catalyst_family,complete_response_letter,10,5,negative,-0.16064289005612303,-0.022314026587614,-0.18757353908085306,0.6,0.4,0.6,-0.00012299102397621552,-0.02206691016326401,0.4601996857900887
fresh,negative_catalyst_family,trial_halt_or_discontinuation,10,3,negative,0.06461500575001423,0.0155290411431737,0.05970640928933018,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.08037068398989237,0.015650243274150544,0.1308336391511057
fresh,trial_phase,phase_3,10,8,negative,-0.246390109918585,-0.2165463388839075,-0.22163205251194212,0.875,0.125,0.875,-0.19384458940011717,-0.19470468328364415,0.2502723702043784
fresh,trial_phase,phase_2_3,10,5,negative,-0.04825840420647863,-0.0950850968118217,-0.04596732992663995,0.6,0.4,0.6,-0.04120906314002315,-0.09070444697674496,0.11067533679201871
fresh,trial_phase,unknown,10,5,negative,-0.1292171669622066,-0.022314026587614,-0.14986267136815326,0.6,0.4,0.6,0.015961254665641134,-0.02206691016326401,0.4287739626961722
fresh,trial_phase,phase_2,10,4,negative,-0.10323877110489496,0.029390155323021153,-0.08334443214070755,0.25,0.75,0.25,-0.036871545745983114,0.029918947507410976,0.2714508895321692
fresh,trial_phase,phase_1_2,10,3,negative,-0.15400594421850367,-0.1666445663331408,-0.15526980642996738,0.6666666666666666,0.3333333333333333,0.6666666666666666,-0.13486824853399823,-0.15349956737421944,0.16543533175976458
fresh,trial_phase,phase_1,10,1,negative,-0.1133663585355339,-0.1133663585355339,-0.1133663585355339,1.0,0.0,1.0,-0.10717649332044965,-0.10717649332044965,0.1133663585355339
fresh,trial_phase,pivotal,10,1,negative,0.0029728415947567,0.0029728415947567,0.0029728415947567,0.0,1.0,0.0,0.0029772648704771143,0.0029772648704771143,0.0029728415947567
original,all,all,10,33,negative,-0.11689396051330977,-0.0912098893913487,-0.11346847706473416,0.7878787878787878,0.21212121212121213,0.7878787878787878,-0.0914829658108082,-0.08717390172293371,0.17485042263739706
original,biotech_catalyst_event_type,trial_halt,10,14,negative,-0.14084513019382336,-0.08925493588555436,-0.12734390377055746,0.7857142857142857,0.21428571428571427,0.7857142857142857,-0.10723222763005154,-0.08536179790174137,0.20027168185597333
original,biotech_catalyst_event_type,trial_discontinuation,10,8,negative,-0.12925153325363525,-0.1065285808585341,-0.12503109816928992,0.75,0.25,0.75,-0.11126060221930359,-0.1009451681223475,0.15172116935663904
original,biotech_catalyst_event_type,fda_complete_response_letter,10,6,negative,-0.09319736284512851,-0.0557706129912734,-0.09389939446497952,0.8333333333333334,0.16666666666666666,0.8333333333333334,-0.08347548860879656,-0.05388981275612853,0.11060496516779128
original,biotech_catalyst_event_type,safety_signal,10,5,negative,-0.05849448622516856,-0.1390065601177758,-0.07169574057171266,0.8,0.2,0.8,-0.0253497871057482,-0.1297776803213817,0.21777225103812334
original,market_cap_bucket,small_300m_2b,10,20,negative,-0.10661424796753108,-0.11788818779778279,-0.11329255733054129,0.75,0.25,0.75,-0.08142043393804121,-0.11100637239861239,0.1914153311007598
original,market_cap_bucket,mid_2b_10b,10,7,negative,-0.08907622715619075,-0.0817400562933189,-0.08472535564538533,0.8571428571428571,0.14285714285714285,0.8571428571428571,-0.08045932586065221,-0.07848853132763967,0.10508993765538066
original,market_cap_bucket,large_gt_10b,10,5,negative,-0.06141815235201729,-0.0250741970874131,-0.06070178674277247,0.8,0.2,0.8,-0.05581594142651856,-0.024762450441889516,0.0823072751392126
original,market_cap_bucket,micro_lt_300m,10,1,negative,-0.79459138573518,-0.79459138573518,-0.79459138573518,1.0,0.0,1.0,-0.5482342048386881,-0.5482342048386881,0.79459138573518
original,negative_catalyst_family,trial_halt_or_discontinuation,10,22,negative,-0.1366292767610277,-0.09398985243456925,-0.12447085140611341,0.7727272727272727,0.22727272727272727,0.7727272727272727,-0.10869709111705227,-0.08970448309938839,0.18261695003803363
original,negative_catalyst_family,complete_response_letter,10,6,negative,-0.09319736284512851,-0.0557706129912734,-0.09389939446497952,0.8333333333333334,0.16666666666666666,0.8333333333333334,-0.08347548860879656,-0.05388981275612853,0.11060496516779128
original,negative_catalyst_family,major_safety_signal,10,5,negative,-0.05849448622516856,-0.1390065601177758,-0.07169574057171266,0.8,0.2,0.8,-0.0253497871057482,-0.1297776803213817,0.21777225103812334
original,trial_phase,phase_3,10,11,negative,-0.07445845108279077,-0.0324333375838522,-0.0748257074630336,0.6363636363636364,0.36363636363636365,0.6363636363636364,-0.06197608100356777,-0.031913017302368396,0.1262348863970872
original,trial_phase,phase_1_2,10,7,negative,-0.1897305294000034,-0.2164026881218178,-0.18640998131274386,1.0,0.0,1.0,-0.16621227118049178,-0.19458909284258097,0.1897305294000034
original,trial_phase,unknown,10,6,negative,-0.1426130869301947,-0.0677932530686163,-0.13771946482687145,1.0,0.0,1.0,-0.12406085814161903,-0.06543637006377212,0.1426130869301947
original,trial_phase,phase_1,10,4,negative,0.03577831387725183,-0.023954749314234202,0.026818354398528907,0.5,0.5,0.5,0.06448359894562489,-0.022039606090103858,0.1802341709713669
original,trial_phase,phase_2,10,3,negative,-0.22458194380357846,-0.118640706797128,-0.2139878201029334,0.6666666666666666,0.3333333333333333,0.6666666666666666,-0.12983704517281777,-0.11187315861864855,0.38423945121796016
original,trial_phase,phase_2_3,10,2,negative,-0.16201646587280236,-0.16201646587280236,-0.16201646587280233,1.0,0.0,1.0,-0.1488865969341574,-0.1488865969341574,0.16201646587280236
