ticker,event_time,event_type,summary,event_subtype,event_family,source_type,source_url,release_session,expectedness,surprise_direction,surprise_magnitude,materiality,sector_benchmark,notes,corpus_name,review_status,evidence_status,label_quality,source_doc_ids,government_contract_event_type,actual_funded_award_flag,ceiling_only_flag,new_work_flag,modification_flag,option_exercise_flag,recipient_mapping_confidence,award_amount,obligated_amount,contract_ceiling,agency,product_or_service_description,materiality_pre_price,drop_reason,review_notes,usable_fact_count,agency_confidence,agency_evidence,task_order_number,task_order_number_confidence,task_order_number_evidence,award_amount_confidence,award_amount_evidence,award_type,award_type_confidence,award_type_evidence,contract_number,contract_number_confidence,contract_number_evidence,contract_type,contract_type_confidence,contract_type_evidence,obligated_amount_confidence,obligated_amount_evidence,mapping_type,mapping_type_confidence,mapping_type_evidence,mapped_ticker,mapped_ticker_confidence,mapped_ticker_evidence,naics_code,naics_code_confidence,naics_code_evidence,recipient_mapping_confidence_confidence,recipient_mapping_confidence_evidence,recipient_name,recipient_name_confidence,recipient_name_evidence,product_or_service_description_confidence,product_or_service_description_evidence,period_of_performance_start,period_of_performance_start_confidence,period_of_performance_start_evidence,prime_or_sub,prime_or_sub_confidence,prime_or_sub_evidence,period_of_performance_end,period_of_performance_end_confidence,period_of_performance_end_evidence,parent_company_name,parent_company_name_confidence,parent_company_name_evidence,sub_agency,sub_agency_confidence,sub_agency_evidence,subsidiary_name,subsidiary_name_confidence,subsidiary_name_evidence,psc_code,psc_code_confidence,psc_code_evidence,government_contract_event_type_confidence,government_contract_event_type_evidence,actual_funded_award_flag_confidence,actual_funded_award_flag_evidence,incumbent_or_extension_flag,incumbent_or_extension_flag_confidence,incumbent_or_extension_flag_evidence,ceiling_only_flag_confidence,ceiling_only_flag_evidence,modification_flag_confidence,modification_flag_evidence,new_work_flag_confidence,new_work_flag_evidence,new_vs_modification,new_vs_modification_confidence,new_vs_modification_evidence,materiality_context_required_flag,materiality_context_required_flag_confidence,materiality_context_required_flag_evidence,option_exercise_flag_confidence,option_exercise_flag_evidence,recompete_or_extension_flag,recompete_or_extension_flag_confidence,recompete_or_extension_flag_evidence,prime_contractor_flag,prime_contractor_flag_confidence,prime_contractor_flag_evidence,subcontractor_flag,subcontractor_flag_confidence,subcontractor_flag_evidence,parser_quality_flags,parser_quality_flags_confidence,parser_quality_flags_evidence,model_eligible_candidate_flag,modification_number,modification_number_confidence,modification_number_evidence,contract_ceiling_confidence,contract_ceiling_evidence,price_anchor_date,last_close_before_event,market_cap_before_event,revenue_ltm_if_available,award_amount_pct_market_cap,obligated_amount_pct_market_cap,contract_ceiling_pct_market_cap,award_amount_pct_revenue,obligated_amount_pct_revenue,contract_ceiling_pct_revenue,pre_event_return_20d,pre_event_benchmark_return_20d,pre_event_market_adjusted_return_20d,pre_event_return_60d,pre_event_benchmark_return_60d,pre_event_market_adjusted_return_60d,company_size_bucket,small_cap_flag,government_contract_context_status,audit_bucket,audit_model_eligible_flag,audit_timestamp_suitable_flag,audit_public_awareness_evidence_status,audit_recipient_mapping_correct_flag,audit_funded_vs_ceiling_correct_flag,event_id,public_announcement_time,public_announcement_source_type,public_announcement_source_url,public_announcement_link_confidence,public_awareness_event_key,duplicate_group_id,duplicate_status,model_eligible_public_announcement_flag,small_mid_cap_flag,large_prime_flag,large_prime_low_materiality_flag,obligated_materiality_bucket,award_materiality_bucket,pre_event_runup_positive_flag,material_award_1pct_flag,material_award_5pct_flag,original_event_id,original_ticker
SAIC,2025-07-25 21:00:00,peer_control,"Peer-control event for government_contract_CACI_FA882124FB001: original ticker CACI, peer ticker SAIC.",peer_task_order_award,peer_control,peer_control,,after_close,unknown,positive_award,unknown,0.222617679548288,SPY,"Government-contract parser candidate; not model-ready until review, mapping audit, parser audit, and context gates pass.",government_contract_awards,approved,public_announcement_linked,public_announcement_validated,usaspending_CONT_AWD_FA882124FB001_9700_47QTCK18D0009_4732,task_order_award,True,False,True,False,False,0.94,183658411.4,183658411.4,,Department of Defense,DATA TRANSPORT PRODUCT SUPPORT SUSTAINMENT LOGISTICS MAINTENANCE,,,"Review recipient mapping, funded-vs-ceiling value, timestamp source, and whether this is new work before modeling.",32,0.9,Department of Defense,FA882124FB001,0.9,FA882124FB001,0.9,source metadata,DELIVERY ORDER,0.9,DELIVERY ORDER,FA882124FB001,0.9,FA882124FB001,DELIVERY ORDER,0.9,DELIVERY ORDER,0.9,source metadata,exact_public_company,0.9,exact_public_company,CACI,0.9,CACI,541512,0.9,541512,0.9,source metadata,"CACI, INC. - FEDERAL",0.9,"CACI, INC. - FEDERAL",0.9,DATA TRANSPORT PRODUCT SUPPORT SUSTAINMENT LOGISTICS MAINTENANCE,2024-03-22,0.9,2024-03-22,prime,0.9,prime,2028-08-03,0.9,2028-08-03,CACI International Inc,0.9,CACI International Inc,Department of the Air Force,0.9,Department of the Air Force,,,,R425,0.9,R425,0.88,task/delivery order language,0.78,derived parser flag,False,0.78,derived parser flag,0.78,derived parser flag,0.78,derived parser flag,0.78,derived parser flag,new_work,0.78,derived parser taxonomy,True,0.78,derived parser flag,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,[],0.7,,True,,,,,,2024-03-22,370.2000122070313,8249947253.635011,,0.0222617679548288,0.0222617679548288,,,,,0.002274276826899,0.0294956603779992,-0.0272213835511001,0.1538462050634033,0.099189434110932,0.0546567709524712,mid_cap,False,ok,,,,,,,government_contract_CACI_FA882124FB001__peer_SAIC,2025-07-25T17:00:00-04:00,dod_contract_announcement,https://www.war.gov/News/Contracts/Contract/Article/4256138/contracts-for-jul-25-2025/,0.84,CACI:FA882124FB001,CACI_FA882124FB001,primary,True,True,False,False,2pct_to_5pct,2pct_to_5pct,False,True,False,government_contract_CACI_FA882124FB001,CACI
HII,2025-07-31 21:00:15,peer_control,"Peer-control event for government_contract_GD_N0002423C2305: original ticker GD, peer ticker HII.",peer_new_contract_award,peer_control,peer_control,,after_close,unknown,positive_award,unknown,0.8633926440639319,SPY,"Government-contract parser candidate; not model-ready until review, mapping audit, parser audit, and context gates pass.",government_contract_awards,approved,public_announcement_linked,public_announcement_validated,usaspending_CONT_AWD_N0002423C2305_9700_NONE_NONE_,new_contract_award,True,False,True,False,False,0.9,5027510800.0,5027510800.0,,Department of Defense,CONSTRUCTION OF DDG 51 SHIPS FY23-27,,timestamp_public_awareness_insufficient,Reviewed against structured official source fields and recipient map. USAspending-only rows are not market-public timestamps.,32,0.9,Department of Defense,,,,0.9,source metadata,DEFINITIVE CONTRACT,0.9,DEFINITIVE CONTRACT,N0002423C2305,0.9,N0002423C2305,DEFINITIVE CONTRACT,0.9,DEFINITIVE CONTRACT,0.9,source metadata,known_subsidiary,0.9,known_subsidiary,GD,0.9,GD,336611,0.9,336611,0.9,source metadata,BATH IRON WORKS CORPORATION,0.9,BATH IRON WORKS CORPORATION,0.9,CONSTRUCTION OF DDG 51 SHIPS FY23-27,2023-08-01,0.9,2023-08-01,prime,0.9,prime,2034-02-28,0.9,2034-02-28,General Dynamics Corporation,0.9,General Dynamics Corporation,Department of the Navy,0.9,Department of the Navy,Bath Iron Works,0.9,Bath Iron Works,1905,0.9,1905,0.76,contract award language,0.78,derived parser flag,False,0.78,derived parser flag,0.78,derived parser flag,0.78,derived parser flag,0.78,derived parser flag,new_work,0.78,derived parser taxonomy,True,0.78,derived parser flag,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,[],0.7,,True,,,,,,2023-08-01,213.2624053955078,58229715466.833725,,0.0863392644063932,0.0863392644063932,,,,,0.0507498313137977,0.028594666601547,0.0221551647122506,0.0856154275159351,0.1309347915886001,-0.045319364072665,large_cap,False,ok,new_funded_awards,False,False,usaspending_record_only_not_market_timestamp,True,True,government_contract_GD_N0002423C2305__peer_HII,2025-07-31T17:00:15-04:00,dod_contract_announcement,https://www.war.gov/News/Contracts/Contract/Article/4261297/contracts-for-jul-31-2025/,0.84,GD:N0002423C2305,GD_N0002423C2305,primary,True,False,True,False,gte_5pct,gte_5pct,True,True,True,government_contract_GD_N0002423C2305,GD
NOC,2025-07-31 21:00:15,peer_control,"Peer-control event for government_contract_LMT_N0001925F0090: original ticker LMT, peer ticker NOC.",peer_task_order_award,peer_control,peer_control,,after_close,unknown,positive_award,unknown,0.0605400020980309,SPY,"Government-contract parser candidate; not model-ready until review, mapping audit, parser audit, and context gates pass.",government_contract_awards,approved,public_announcement_linked,public_announcement_validated,usaspending_CONT_AWD_N0001925F0090_9700_N0001924G0010_9700,task_order_award,True,False,True,False,False,0.96,583219749.0,583219749.0,,Department of Defense,THIS CONTRACT PROCURES INITIAL SPARE PARTS FOR FY25 PRODUCTION F-35 AIRCRAFT,,,"Review recipient mapping, funded-vs-ceiling value, timestamp source, and whether this is new work before modeling.",32,0.9,Department of Defense,N0001925F0090,0.9,N0001925F0090,0.9,source metadata,DELIVERY ORDER,0.9,DELIVERY ORDER,N0001925F0090,0.9,N0001925F0090,DELIVERY ORDER,0.9,DELIVERY ORDER,0.9,source metadata,exact_public_company,0.9,exact_public_company,LMT,0.9,LMT,336411,0.9,336411,0.9,source metadata,LOCKHEED MARTIN CORPORATION,0.9,LOCKHEED MARTIN CORPORATION,0.9,THIS CONTRACT PROCURES INITIAL SPARE PARTS FOR FY25 PRODUCTION F-35 AIRCRAFT,2025-08-01,0.9,2025-08-01,prime,0.9,prime,2030-09-30,0.9,2030-09-30,Lockheed Martin Corporation,0.9,Lockheed Martin Corporation,Department of the Navy,0.9,Department of the Navy,,,,1510,0.9,1510,0.88,task/delivery order language,0.78,derived parser flag,False,0.78,derived parser flag,0.78,derived parser flag,0.78,derived parser flag,0.78,derived parser flag,new_work,0.78,derived parser taxonomy,True,0.78,derived parser flag,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,[],0.7,,True,,,,,,2025-08-01,412.6367492675781,96336261775.41309,,0.0060540002098031,0.0060540002098031,,,,,-0.089747386418877,-0.0057890246832562,-0.0839583617356207,-0.0946155621107869,0.1158874963197176,-0.2105030584305045,large_cap,False,ok,,,,,,,government_contract_LMT_N0001925F0090__peer_NOC,2025-07-31T17:00:15-04:00,dod_contract_announcement,https://www.war.gov/News/Contracts/Contract/Article/4261297/contracts-for-jul-31-2025/,0.84,LMT:N0001925F0090,LMT_N0001925F0090,primary,True,False,True,True,0_5pct_to_1pct,0_5pct_to_1pct,False,False,False,government_contract_LMT_N0001925F0090,LMT
LHX,2025-07-31 21:00:15,peer_control,"Peer-control event for government_contract_RTX_FA865925CB003: original ticker RTX, peer ticker LHX.",peer_new_contract_award,peer_control,peer_control,,after_close,unknown,positive_award,unknown,0.105807489285151,SPY,"Government-contract parser candidate; not model-ready until review, mapping audit, parser audit, and context gates pass.",government_contract_awards,approved,public_announcement_linked,public_announcement_validated,usaspending_CONT_AWD_FA865925CB003_9700_NONE_NONE_,new_contract_award,True,False,True,False,False,0.92,2196620340.3,2196620340.3,,Department of Defense,ADVANCED MEDIUM RANGE AIR-TO-AIR MISSILE (AMRAAM)LOTS 39-40,,timestamp_public_awareness_insufficient,Reviewed against structured official source fields and recipient map. USAspending-only rows are not market-public timestamps.,32,0.9,Department of Defense,,,,0.9,source metadata,DEFINITIVE CONTRACT,0.9,DEFINITIVE CONTRACT,FA865925CB003,0.9,FA865925CB003,DEFINITIVE CONTRACT,0.9,DEFINITIVE CONTRACT,0.9,source metadata,known_subsidiary,0.9,known_subsidiary,RTX,0.9,RTX,336414,0.9,336414,0.9,source metadata,RAYTHEON COMPANY,0.9,RAYTHEON COMPANY,0.9,ADVANCED MEDIUM RANGE AIR-TO-AIR MISSILE (AMRAAM)LOTS 39-40,2025-07-31,0.9,2025-07-31,prime,0.9,prime,2029-11-30,0.9,2029-11-30,RTX Corporation,0.9,RTX Corporation,Department of the Air Force,0.9,Department of the Air Force,Raytheon Company,0.9,Raytheon Company,1410,0.9,1410,0.76,contract award language,0.78,derived parser flag,False,0.78,derived parser flag,0.78,derived parser flag,0.78,derived parser flag,0.78,derived parser flag,new_work,0.78,derived parser taxonomy,True,0.78,derived parser flag,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,[],0.7,,True,,,,,,2025-07-31,155.09815979003906,207605374169.69684,,0.0105807489285151,0.0105807489285151,,,,,0.0902989954395108,0.0187445318445433,0.0715544635949674,0.2316143966808674,0.1249999315286776,0.1066144651521898,large_cap,False,ok,materiality_backfill,False,False,usaspending_record_only_not_market_timestamp,True,True,government_contract_RTX_FA865925CB003__peer_LHX,2025-07-31T17:00:15-04:00,dod_contract_announcement,https://www.war.gov/News/Contracts/Contract/Article/4261297/contracts-for-jul-31-2025/,0.84,RTX:FA865925CB003,RTX_FA865925CB003,primary,True,False,True,False,1pct_to_2pct,1pct_to_2pct,True,True,False,government_contract_RTX_FA865925CB003,RTX
LHX,2025-08-04 21:01:06,peer_control,"Peer-control event for government_contract_RTX_N0002421C5434: original ticker RTX, peer ticker LHX.",peer_new_contract_award,peer_control,peer_control,,after_close,unknown,positive_award,unknown,0.030670502398849,SPY,"Government-contract parser candidate; not model-ready until review, mapping audit, parser audit, and context gates pass.",government_contract_awards,approved,public_announcement_linked,public_announcement_validated,usaspending_CONT_AWD_N0002421C5434_9700_NONE_NONE_,new_contract_award,True,False,True,False,False,0.92,361542601.19,361542601.19,,Department of Defense,CY21-25 NSPO DA BASE AWARD - FMS CAR,,,"Review recipient mapping, funded-vs-ceiling value, timestamp source, and whether this is new work before modeling.",32,0.9,Department of Defense,,,,0.9,source metadata,DEFINITIVE CONTRACT,0.9,DEFINITIVE CONTRACT,N0002421C5434,0.9,N0002421C5434,DEFINITIVE CONTRACT,0.9,DEFINITIVE CONTRACT,0.9,source metadata,known_subsidiary,0.9,known_subsidiary,RTX,0.9,RTX,336419,0.9,336419,0.9,source metadata,RAYTHEON COMPANY,0.9,RAYTHEON COMPANY,0.9,CY21-25 NSPO DA BASE AWARD - FMS CAR,2021-09-23,0.9,2021-09-23,prime,0.9,prime,2025-12-31,0.9,2025-12-31,RTX Corporation,0.9,RTX Corporation,Department of the Navy,0.9,Department of the Navy,Raytheon Company,0.9,Raytheon Company,1410,0.9,1410,0.76,contract award language,0.78,derived parser flag,False,0.78,derived parser flag,0.78,derived parser flag,0.78,derived parser flag,0.78,derived parser flag,new_work,0.78,derived parser taxonomy,True,0.78,derived parser flag,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,[],0.7,,True,,,,,,2021-09-23,78.1758041381836,117879582306.27415,,0.0030670502398849,0.0030670502398849,,,,,0.0118977738890677,-0.0096014663086793,0.021499240197747,0.0335230895249196,0.0395133408201164,-0.0059902512951968,large_cap,False,ok,,,,,,,government_contract_RTX_N0002421C5434__peer_LHX,2025-08-04T17:01:06-04:00,dod_contract_announcement,https://www.war.gov/News/Contracts/Contract/Article/4264034/contracts-for-aug-4-2025/,0.84,RTX:N0002421C5434,RTX_N0002421C5434,primary,True,False,True,True,lt_0_5pct,lt_0_5pct,True,False,False,government_contract_RTX_N0002421C5434,RTX
GD,2025-08-13 21:00:11,peer_control,"Peer-control event for government_contract_HII_N6279325F7406: original ticker HII, peer ticker GD.",peer_task_order_award,peer_control,peer_control,,after_close,unknown,positive_award,unknown,0.012124729236845,SPY,"Government-contract parser candidate; not model-ready until review, mapping audit, parser audit, and context gates pass.",government_contract_awards,approved,public_announcement_linked,public_announcement_validated,usaspending_CONT_AWD_N6279325F7406_9700_N0002421D4114_9700,task_order_award,True,False,True,False,False,0.88,11933165.04,11933165.04,,Department of Defense,N62793-25-F-7406 ISSUED FOR THE CARRIER ENGINEERING MAINTENANCE ASSIST TEAM TO SUPPORT THE CVN74 REFUEL AND COMPLEX OVERHAUL,,,"Review recipient mapping, funded-vs-ceiling value, timestamp source, and whether this is new work before modeling.",33,0.9,Department of Defense,N6279325F7406,0.9,N6279325F7406,0.9,source metadata,DELIVERY ORDER,0.9,DELIVERY ORDER,N6279325F7406,0.9,N6279325F7406,DELIVERY ORDER,0.9,DELIVERY ORDER,0.9,source metadata,known_subsidiary,0.9,known_subsidiary,HII,0.9,HII,336611,0.9,336611,0.9,source metadata,HII FLEET SUPPORT GROUP LLC,0.9,HII FLEET SUPPORT GROUP LLC,0.9,N62793-25-F-7406 ISSUED FOR THE CARRIER ENGINEERING MAINTENANCE ASSIST TEAM TO SUPPORT THE CVN74 REFUEL AND COMPLEX OVERHAUL,2025-07-15,0.9,2025-07-15,prime,0.9,prime,2026-08-13,0.9,2026-08-13,HII,0.9,HII,Department of the Navy,0.9,Department of the Navy,HII Fleet Support Group LLC,0.9,HII Fleet Support Group LLC,1905,0.9,1905,0.88,task/delivery order language,0.78,derived parser flag,False,0.78,derived parser flag,0.78,derived parser flag,0.78,derived parser flag,0.78,derived parser flag,new_work,0.78,derived parser taxonomy,True,0.78,derived parser flag,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,[],0.7,,True,,,,,,2025-07-15,250.5446319580078,9842005381.642822,,0.0012124729236845,0.0012124729236845,,,,,0.0900185625267451,0.0451913474853291,0.0448272150414159,0.1837678174085468,0.187039676666624,-0.0032718592580771,mid_cap,False,ok,,,,,,,government_contract_HII_N6279325F7406__peer_GD,2025-08-13T17:00:11-04:00,dod_contract_announcement,https://www.war.gov/News/Contracts/Contract/Article/4274130/contracts-for-aug-13-2025/,0.84,HII:N6279325F7406,HII_N6279325F7406,primary,True,True,True,True,lt_0_5pct,lt_0_5pct,True,False,False,government_contract_HII_N6279325F7406,HII
NOC,2025-08-13 21:00:11,peer_control,"Peer-control event for government_contract_LMT_W31P4Q23C0005: original ticker LMT, peer ticker NOC.",peer_new_contract_award,peer_control,peer_control,,after_close,unknown,positive_award,unknown,0.198650731441034,SPY,"Government-contract parser candidate; not model-ready until review, mapping audit, parser audit, and context gates pass.",government_contract_awards,approved,public_announcement_linked,public_announcement_validated,usaspending_CONT_AWD_W31P4Q23C0005_9700_NONE_NONE_,new_contract_award,True,False,True,False,False,0.96,2213842633.09,2213842633.09,,Department of Defense,AGMS PRODUCTION,,timestamp_public_awareness_insufficient,Reviewed against structured official source fields and recipient map. USAspending-only rows are not market-public timestamps.,31,0.9,Department of Defense,,,,0.9,source metadata,DEFINITIVE CONTRACT,0.9,DEFINITIVE CONTRACT,W31P4Q23C0005,0.9,W31P4Q23C0005,DEFINITIVE CONTRACT,0.9,DEFINITIVE CONTRACT,0.9,source metadata,exact_public_company,0.9,exact_public_company,LMT,0.9,LMT,336415,0.9,336415,0.9,source metadata,LOCKHEED MARTIN CORPORATION,0.9,LOCKHEED MARTIN CORPORATION,0.9,AGMS PRODUCTION,2023-03-30,0.9,2023-03-30,prime,0.9,prime,2028-09-30,0.9,2028-09-30,Lockheed Martin Corporation,0.9,Lockheed Martin Corporation,Department of the Army,0.9,Department of the Army,,,,1410,0.9,1410,0.76,contract award language,0.78,derived parser flag,False,0.78,derived parser flag,0.78,derived parser flag,0.78,derived parser flag,0.78,derived parser flag,new_work,0.78,derived parser taxonomy,True,0.78,derived parser flag,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,[],0.7,,True,,,,,,2023-03-30,436.5262451171875,111443970884.50366,,0.0198650731441034,0.0198650731441034,,,,,-0.0107253721029115,0.0186791590241244,-0.029404531127036,-0.0028709797656747,0.0641265843122316,-0.0669975640779063,large_cap,False,ok,materiality_backfill,False,False,usaspending_record_only_not_market_timestamp,True,True,government_contract_LMT_W31P4Q23C0005__peer_NOC,2025-08-13T17:00:11-04:00,dod_contract_announcement,https://www.war.gov/News/Contracts/Contract/Article/4274130/contracts-for-aug-13-2025/,0.84,LMT:W31P4Q23C0005,LMT_W31P4Q23C0005,primary,True,False,True,False,1pct_to_2pct,1pct_to_2pct,False,True,False,government_contract_LMT_W31P4Q23C0005,LMT
NOC,2025-08-18 21:03:01,peer_control,"Peer-control event for government_contract_LMT_N0001922F0010: original ticker LMT, peer ticker NOC.",peer_task_order_award,peer_control,peer_control,,after_close,unknown,positive_award,unknown,0.051791513002706,SPY,"Government-contract parser candidate; not model-ready until review, mapping audit, parser audit, and context gates pass.",government_contract_awards,approved,public_announcement_linked,public_announcement_validated,usaspending_CONT_AWD_N0001922F0010_9700_N0001919G0011_9700,task_order_award,True,False,True,False,False,0.96,539772068.08,539772068.08,,Department of Defense,LRASM 158C-2 INTEGRATION AND TEST,,,"Review recipient mapping, funded-vs-ceiling value, timestamp source, and whether this is new work before modeling.",32,0.9,Department of Defense,N0001922F0010,0.9,N0001922F0010,0.9,source metadata,DELIVERY ORDER,0.9,DELIVERY ORDER,N0001922F0010,0.9,N0001922F0010,DELIVERY ORDER,0.9,DELIVERY ORDER,0.9,source metadata,exact_public_company,0.9,exact_public_company,LMT,0.9,LMT,336414,0.9,336414,0.9,source metadata,LOCKHEED MARTIN CORPORATION,0.9,LOCKHEED MARTIN CORPORATION,0.9,LRASM 158C-2 INTEGRATION AND TEST,2022-06-09,0.9,2022-06-09,prime,0.9,prime,2026-11-30,0.9,2026-11-30,Lockheed Martin Corporation,0.9,Lockheed Martin Corporation,Department of the Navy,0.9,Department of the Navy,,,,1410,0.9,1410,0.88,task/delivery order language,0.78,derived parser flag,False,0.78,derived parser flag,0.78,derived parser flag,0.78,derived parser flag,0.78,derived parser flag,new_work,0.78,derived parser taxonomy,True,0.78,derived parser flag,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,[],0.7,,True,,,,,,2022-06-09,391.6476745605469,104220177551.44392,,0.0051791513002706,0.0051791513002706,,,,,-0.0113169007232361,0.0221260247723122,-0.0334429254955483,-0.0295184635589353,-0.0551022014661359,0.0255837379072005,large_cap,False,ok,,,,,,,government_contract_LMT_N0001922F0010__peer_NOC,2025-08-18T17:03:01-04:00,dod_contract_announcement,https://www.war.gov/News/Contracts/Contract/Article/4277745/contracts-for-aug-18-2025/,0.84,LMT:N0001922F0010,LMT_N0001922F0010,primary,True,False,True,True,0_5pct_to_1pct,0_5pct_to_1pct,False,False,False,government_contract_LMT_N0001922F0010,LMT
RTX,2025-08-22 21:00:00,peer_control,"Peer-control event for government_contract_BA_N0038325FYY2B: original ticker BA, peer ticker RTX.",peer_task_order_award,peer_control,peer_control,,after_close,unknown,positive_award,unknown,0.009000790948697,SPY,"Government-contract parser candidate; not model-ready until review, mapping audit, parser audit, and context gates pass.",government_contract_awards,approved,public_announcement_linked,public_announcement_validated,usaspending_CONT_AWD_N0038325FYY2B_9700_N0038322GYY01_9700,task_order_award,True,False,True,False,False,0.94,154408112.0,154408112.0,,Department of Defense,"PARTS KIT,LANDING G",,,"Review recipient mapping, funded-vs-ceiling value, timestamp source, and whether this is new work before modeling.",32,0.9,Department of Defense,N0038325FYY2B,0.9,N0038325FYY2B,0.9,source metadata,DELIVERY ORDER,0.9,DELIVERY ORDER,N0038325FYY2B,0.9,N0038325FYY2B,DELIVERY ORDER,0.9,DELIVERY ORDER,0.9,source metadata,exact_public_company,0.9,exact_public_company,BA,0.9,BA,336413,0.9,336413,0.9,source metadata,THE BOEING COMPANY,0.9,THE BOEING COMPANY,0.9,"PARTS KIT,LANDING G",2025-08-25,0.9,2025-08-25,prime,0.9,prime,2028-05-22,0.9,2028-05-22,The Boeing Company,0.9,The Boeing Company,Department of the Navy,0.9,Department of the Navy,,,,6820,0.9,6820,0.88,task/delivery order language,0.78,derived parser flag,False,0.78,derived parser flag,0.78,derived parser flag,0.78,derived parser flag,0.78,derived parser flag,new_work,0.78,derived parser taxonomy,True,0.78,derived parser flag,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,[],0.7,,True,,,,,,2025-08-25,226.8699951171875,171549492572.47375,,0.0009000790948697,0.0009000790948697,,,,,-0.040353658462596,0.0086819942262419,-0.049035652688838,0.089778091550392,0.0920588310378986,-0.0022807394875066,large_cap,False,ok,,,,,,,government_contract_BA_N0038325FYY2B__peer_RTX,2025-08-22T17:00:00-04:00,dod_contract_announcement,https://www.war.gov/News/Contracts/Contract/Article/4283984/contracts-for-aug-22-2025/,0.84,BA:N0038325FYY2B,BA_N0038325FYY2B,primary,True,False,True,True,lt_0_5pct,lt_0_5pct,False,False,False,government_contract_BA_N0038325FYY2B,BA
GD,2025-08-22 21:00:00,peer_control,"Peer-control event for government_contract_HII_N5523625F9982: original ticker HII, peer ticker GD.",peer_task_order_award,peer_control,peer_control,,after_close,unknown,positive_award,unknown,0.014713455739798,SPY,"Government-contract parser candidate; not model-ready until review, mapping audit, parser audit, and context gates pass.",government_contract_awards,approved,public_announcement_linked,public_announcement_validated,usaspending_CONT_AWD_N5523625F9982_9700_N0002421D4114_9700,task_order_award,True,False,True,False,False,0.88,16498384.0,16498384.0,,Department of Defense,LABOR SUPPORT 25-P114,,,"Review recipient mapping, funded-vs-ceiling value, timestamp source, and whether this is new work before modeling.",33,0.9,Department of Defense,N5523625F9982,0.9,N5523625F9982,0.9,source metadata,DELIVERY ORDER,0.9,DELIVERY ORDER,N5523625F9982,0.9,N5523625F9982,DELIVERY ORDER,0.9,DELIVERY ORDER,0.9,source metadata,known_subsidiary,0.9,known_subsidiary,HII,0.9,HII,336611,0.9,336611,0.9,source metadata,HII FLEET SUPPORT GROUP LLC,0.9,HII FLEET SUPPORT GROUP LLC,0.9,LABOR SUPPORT 25-P114,2025-08-18,0.9,2025-08-18,prime,0.9,prime,2026-07-14,0.9,2026-07-14,HII,0.9,HII,Department of the Navy,0.9,Department of the Navy,HII Fleet Support Group LLC,0.9,HII Fleet Support Group LLC,1905,0.9,1905,0.88,task/delivery order language,0.78,derived parser flag,False,0.78,derived parser flag,0.78,derived parser flag,0.78,derived parser flag,0.78,derived parser flag,new_work,0.78,derived parser taxonomy,True,0.78,derived parser flag,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,[],0.7,,True,,,,,,2025-08-18,264.2926025390625,11213126468.565157,,0.0014713455739798,0.0014713455739798,,,,,0.058000330825914,0.0231085857915926,0.0348917450343213,0.2052327872794761,0.1069582436745262,0.0982745436049499,large_cap,False,ok,,,,,,,government_contract_HII_N5523625F9982__peer_GD,2025-08-22T17:00:00-04:00,dod_contract_announcement,https://www.war.gov/News/Contracts/Contract/Article/4283984/contracts-for-aug-22-2025/,0.84,HII:N5523625F9982,HII_N5523625F9982,primary,True,False,True,True,lt_0_5pct,lt_0_5pct,True,False,False,government_contract_HII_N5523625F9982,HII
