event_id,ticker,event_time,event_type,summary,event_subtype,event_family,source_type,source_url,release_session,expectedness,surprise_direction,surprise_magnitude,materiality,sector_benchmark,notes,corpus_name,review_status,evidence_status,label_quality,source_doc_ids,government_contract_event_type,actual_funded_award_flag,ceiling_only_flag,new_work_flag,modification_flag,option_exercise_flag,recipient_mapping_confidence,award_amount,obligated_amount,contract_ceiling,agency,product_or_service_description,materiality_pre_price,drop_reason,review_notes,usable_fact_count,agency_confidence,agency_evidence,award_amount_confidence,award_amount_evidence,contract_number,contract_number_confidence,contract_number_evidence,award_type,award_type_confidence,award_type_evidence,mapping_type,mapping_type_confidence,mapping_type_evidence,contract_type,contract_type_confidence,contract_type_evidence,naics_code,naics_code_confidence,naics_code_evidence,psc_code,psc_code_confidence,psc_code_evidence,recipient_mapping_confidence_confidence,recipient_mapping_confidence_evidence,recipient_name,recipient_name_confidence,recipient_name_evidence,period_of_performance_end,period_of_performance_end_confidence,period_of_performance_end_evidence,period_of_performance_start,period_of_performance_start_confidence,period_of_performance_start_evidence,prime_or_sub,prime_or_sub_confidence,prime_or_sub_evidence,obligated_amount_confidence,obligated_amount_evidence,sub_agency,sub_agency_confidence,sub_agency_evidence,task_order_number,task_order_number_confidence,task_order_number_evidence,product_or_service_description_confidence,product_or_service_description_evidence,government_contract_event_type_confidence,government_contract_event_type_evidence,actual_funded_award_flag_confidence,actual_funded_award_flag_evidence,ceiling_only_flag_confidence,ceiling_only_flag_evidence,materiality_context_required_flag,materiality_context_required_flag_confidence,materiality_context_required_flag_evidence,incumbent_or_extension_flag,incumbent_or_extension_flag_confidence,incumbent_or_extension_flag_evidence,new_vs_modification,new_vs_modification_confidence,new_vs_modification_evidence,modification_flag_confidence,modification_flag_evidence,option_exercise_flag_confidence,option_exercise_flag_evidence,new_work_flag_confidence,new_work_flag_evidence,recompete_or_extension_flag,recompete_or_extension_flag_confidence,recompete_or_extension_flag_evidence,prime_contractor_flag,prime_contractor_flag_confidence,prime_contractor_flag_evidence,subcontractor_flag,subcontractor_flag_confidence,subcontractor_flag_evidence,parser_quality_flags,parser_quality_flags_confidence,parser_quality_flags_evidence,model_eligible_candidate_flag,contract_ceiling_confidence,contract_ceiling_evidence,mapped_ticker,mapped_ticker_confidence,mapped_ticker_evidence,parent_company_name,parent_company_name_confidence,parent_company_name_evidence,modification_number,modification_number_confidence,modification_number_evidence,subsidiary_name,subsidiary_name_confidence,subsidiary_name_evidence,price_anchor_date,last_close_before_event,market_cap_before_event,revenue_ltm_if_available,award_amount_pct_market_cap,obligated_amount_pct_market_cap,contract_ceiling_pct_market_cap,award_amount_pct_revenue,obligated_amount_pct_revenue,contract_ceiling_pct_revenue,pre_event_return_20d,pre_event_benchmark_return_20d,pre_event_market_adjusted_return_20d,pre_event_return_60d,pre_event_benchmark_return_60d,pre_event_market_adjusted_return_60d,company_size_bucket,small_cap_flag,government_contract_context_status
government_contract_LMT_N0001925F0090,LMT,2025-08-01T12:00:00,government_contract,LMT task order award candidate from source document.,task_order_award,government_contract_awards,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_N0001925F0090_9700_N0001924G0010_9700,unknown,unknown,unknown,high,0.7,,"Government-contract parser candidate; not model-ready until review, mapping audit, parser audit, and context gates pass.",government_contract_awards,unreviewed,source_backed,machine_candidate,usaspending_CONT_AWD_N0001925F0090_9700_N0001924G0010_9700,task_order_award,True,False,True,False,False,0.96,583219749.0,583219749.0,,Department of Defense,THIS CONTRACT PROCURES INITIAL SPARE PARTS FOR FY25 PRODUCTION F-35 AIRCRAFT,,,"Review recipient mapping, funded-vs-ceiling value, timestamp source, and whether this is new work before modeling.",32,0.9,Department of Defense,0.9,source metadata,N0001925F0090,0.9,N0001925F0090,DELIVERY ORDER,0.9,DELIVERY ORDER,exact_public_company,0.9,exact_public_company,DELIVERY ORDER,0.9,DELIVERY ORDER,336411,0.9,336411,1510,0.9,1510,0.9,source metadata,LOCKHEED MARTIN CORPORATION,0.9,LOCKHEED MARTIN CORPORATION,2030-09-30,0.9,2030-09-30,2025-08-01,0.9,2025-08-01,prime,0.9,prime,0.9,source metadata,Department of the Navy,0.9,Department of the Navy,N0001925F0090,0.9,N0001925F0090,0.9,THIS CONTRACT PROCURES INITIAL SPARE PARTS FOR FY25 PRODUCTION F-35 AIRCRAFT,0.88,task/delivery order language,0.78,derived parser flag,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,new_work,0.78,derived parser taxonomy,0.78,derived parser flag,0.78,derived parser flag,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,[],0.7,,True,,,LMT,0.9,LMT,Lockheed Martin Corporation,0.9,Lockheed Martin Corporation,,,,,,,2025-08-01,412.6367492675781,96336261775.41309,,0.006054000209803129,0.006054000209803129,,,,,-0.08974738641887703,-0.005789024683256261,-0.08395836173562077,-0.09461556211078692,0.11588749631971762,-0.21050305843050454,large_cap,False,ok
government_contract_LMT_W31P4Q25F0182,LMT,2025-08-27T12:00:00,government_contract,LMT task order award candidate from source document.,task_order_award,government_contract_awards,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_W31P4Q25F0182_9700_W31P4Q23D0014_9700,unknown,unknown,unknown,high,0.7,,"Government-contract parser candidate; not model-ready until review, mapping audit, parser audit, and context gates pass.",government_contract_awards,unreviewed,source_backed,machine_candidate,usaspending_CONT_AWD_W31P4Q25F0182_9700_W31P4Q23D0014_9700,task_order_award,True,False,True,False,False,0.95,675433329.43,675433329.43,,Department of Defense,"THIS ACTION IS TO SATISFY AN URGENT NEED FOR REPLENISHMENT OF THE JAVELIN WEAPONS SYSTEM. THIS T.O. WILL EXECUTE A UCA FOR DO 003 (FY25 BUY) FOR JPO FOR ALL UP ROUND MISSILES, BATTERY COOL UNIT, AND TOOLING WITH A NTE OF $900,526,210.44.",,,"Review recipient mapping, funded-vs-ceiling value, timestamp source, and whether this is new work before modeling.",32,0.9,Department of Defense,0.9,source metadata,W31P4Q25F0182,0.9,W31P4Q25F0182,DELIVERY ORDER,0.9,DELIVERY ORDER,exact_public_company,0.9,exact_public_company,DELIVERY ORDER,0.9,DELIVERY ORDER,336414,0.9,336414,5342,0.9,5342,0.9,source metadata,RAYTHEON/LOCKHEED MARTIN JAVELIN JV,0.9,RAYTHEON/LOCKHEED MARTIN JAVELIN JV,2031-02-28,0.9,2031-02-28,2025-08-27,0.9,2025-08-27,prime,0.9,prime,0.9,source metadata,Department of the Army,0.9,Department of the Army,W31P4Q25F0182,0.9,W31P4Q25F0182,0.9,"THIS ACTION IS TO SATISFY AN URGENT NEED FOR REPLENISHMENT OF THE JAVELIN WEAPONS SYSTEM. THIS T.O. WILL EXECUTE A UCA FOR DO 003 (FY25 BUY) FOR JPO FOR ALL UP ROUND MISSILES, BATTERY COOL UNIT, AND TOOLING WITH A NTE OF $900,526,210.44.",0.88,task/delivery order language,0.78,derived parser flag,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,new_work,0.78,derived parser taxonomy,0.78,derived parser flag,0.78,derived parser flag,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,[],0.7,,True,,,LMT,0.9,LMT,Lockheed Martin Corporation,0.9,Lockheed Martin Corporation,,,,,,,2025-08-27,445.4312438964844,103992630300.44238,,0.006495011497243826,0.006495011497243826,,,,,0.08548294051462957,0.019181645475428555,0.06630129503920101,-0.050854263553389956,0.09419709670998588,-0.14505136026337584,large_cap,False,ok
government_contract_LMT_N0003025C0100,LMT,2025-09-12T12:00:00,government_contract,LMT new contract award candidate from source document.,new_contract_award,government_contract_awards,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_N0003025C0100_9700_-NONE-_-NONE-,unknown,unknown,unknown,high,0.7,,"Government-contract parser candidate; not model-ready until review, mapping audit, parser audit, and context gates pass.",government_contract_awards,unreviewed,source_backed,machine_candidate,usaspending_CONT_AWD_N0003025C0100_9700_NONE_NONE_,new_contract_award,True,False,True,False,False,0.96,371763879.0,371763879.0,,Department of Defense,FY26 TRIDENT PRODUCTION AND DEPLOYED SYSTEMS SUPPORT,,,"Review recipient mapping, funded-vs-ceiling value, timestamp source, and whether this is new work before modeling.",31,0.9,Department of Defense,0.9,source metadata,N0003025C0100,0.9,N0003025C0100,DEFINITIVE CONTRACT,0.9,DEFINITIVE CONTRACT,exact_public_company,0.9,exact_public_company,DEFINITIVE CONTRACT,0.9,DEFINITIVE CONTRACT,336414,0.9,336414,1420,0.9,1420,0.9,source metadata,LOCKHEED MARTIN CORPORATION,0.9,LOCKHEED MARTIN CORPORATION,2030-09-30,0.9,2030-09-30,2025-09-12,0.9,2025-09-12,prime,0.9,prime,0.9,source metadata,Department of the Navy,0.9,Department of the Navy,,,,0.9,FY26 TRIDENT PRODUCTION AND DEPLOYED SYSTEMS SUPPORT,0.76,contract award language,0.78,derived parser flag,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,new_work,0.78,derived parser taxonomy,0.78,derived parser flag,0.78,derived parser flag,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,[],0.7,,True,,,LMT,0.9,LMT,Lockheed Martin Corporation,0.9,Lockheed Martin Corporation,,,,,,,2025-09-12,465.3064270019531,108632791037.1709,,0.0034222068258634125,0.0034222068258634125,,,,,0.08558602336459487,0.019319365251941667,0.0662666581126532,-0.009578799039119068,0.10346496329105848,-0.11304376233017754,large_cap,False,ok
government_contract_LUNR_80LARC21C0007,LUNR,2021-03-01T12:00:00,government_contract,LUNR new contract award candidate from source document.,new_contract_award,government_contract_awards,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_80LARC21C0007_8000_-NONE-_-NONE-,unknown,unknown,unknown,medium,0.5,,"Government-contract parser candidate; not model-ready until review, mapping audit, parser audit, and context gates pass.",government_contract_awards,unreviewed,source_backed,machine_candidate,usaspending_CONT_AWD_80LARC21C0007_8000_NONE_NONE_,new_contract_award,True,False,True,False,False,0.94,40595337.0,40595337.0,,National Aeronautics and Space Administration,"DEPLOYABLE HOPPER FOR EXTREME LUNAR SURFACE ACCESS. DEVELOP AND DEMONSTRATE A SMALL ROBOTIC HOPPER, DEPLOYED AS A SECONDARY PAYLOAD FROM THE NOVA-C LANDER, THAT CAN PROVIDE ACCESS TO EXTREME ENVIRONMENTS AND LOCATIONS OF INTEREST ON THE LUNAR SURFACE",,,"Review recipient mapping, funded-vs-ceiling value, timestamp source, and whether this is new work before modeling.",31,0.9,National Aeronautics and Space Administration,0.9,source metadata,80LARC21C0007,0.9,80LARC21C0007,DEFINITIVE CONTRACT,0.9,DEFINITIVE CONTRACT,exact_public_company,0.9,exact_public_company,DEFINITIVE CONTRACT,0.9,DEFINITIVE CONTRACT,541715,0.9,541715,AR12,0.9,AR12,0.9,source metadata,"INTUITIVE MACHINES, LLC",0.9,"INTUITIVE MACHINES, LLC",2025-10-01,0.9,2025-10-01,2021-03-01,0.9,2021-03-01,prime,0.9,prime,0.9,source metadata,National Aeronautics and Space Administration,0.9,National Aeronautics and Space Administration,,,,0.9,"DEPLOYABLE HOPPER FOR EXTREME LUNAR SURFACE ACCESS. DEVELOP AND DEMONSTRATE A SMALL ROBOTIC HOPPER, DEPLOYED AS A SECONDARY PAYLOAD FROM THE NOVA-C LANDER, THAT CAN PROVIDE ACCESS TO EXTREME ENVIRONMENTS AND LOCATIONS OF INTEREST ON THE LUNAR SURFACE",0.76,contract award language,0.78,derived parser flag,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,new_work,0.78,derived parser taxonomy,0.78,derived parser flag,0.78,derived parser flag,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,[],0.7,,True,,,LUNR,0.9,LUNR,"Intuitive Machines, Inc.",0.9,"Intuitive Machines, Inc.",,,,,,,,,,,,,,,,,,0.0527198070037842,,,0.06890517700638132,,unknown,False,missing_market_cap;missing_materiality_ratio;missing_pre_event_close
government_contract_LUNR_80JSC022F0022,LUNR,2021-11-17T12:00:00,government_contract,LUNR task order award candidate from source document.,task_order_award,government_contract_awards,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_80JSC022F0022_8000_80HQTR19D0010_8000,unknown,unknown,unknown,medium,0.5,,"Government-contract parser candidate; not model-ready until review, mapping audit, parser audit, and context gates pass.",government_contract_awards,unreviewed,source_backed,machine_candidate,usaspending_CONT_AWD_80JSC022F0022_8000_80HQTR19D0010_8000,task_order_award,True,False,True,False,False,0.94,85646080.0,85646080.0,,National Aeronautics and Space Administration,CLPS TASK ORDER CP-11 CLPS PAYLOADS AND RESEARCH INVESTIGATIONS ON THE SURFACE OF THE MOON,,,"Review recipient mapping, funded-vs-ceiling value, timestamp source, and whether this is new work before modeling.",32,0.9,National Aeronautics and Space Administration,0.9,source metadata,80JSC022F0022,0.9,80JSC022F0022,DELIVERY ORDER,0.9,DELIVERY ORDER,exact_public_company,0.9,exact_public_company,DELIVERY ORDER,0.9,DELIVERY ORDER,481212,0.9,481212,AR14,0.9,AR14,0.9,source metadata,"INTUITIVE MACHINES, LLC",0.9,"INTUITIVE MACHINES, LLC",2027-03-31,0.9,2027-03-31,2021-11-17,0.9,2021-11-17,prime,0.9,prime,0.9,source metadata,National Aeronautics and Space Administration,0.9,National Aeronautics and Space Administration,80JSC022F0022,0.9,80JSC022F0022,0.9,CLPS TASK ORDER CP-11 CLPS PAYLOADS AND RESEARCH INVESTIGATIONS ON THE SURFACE OF THE MOON,0.88,task/delivery order language,0.78,derived parser flag,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,new_work,0.78,derived parser taxonomy,0.78,derived parser flag,0.78,derived parser flag,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,[],0.7,,True,,,LUNR,0.9,LUNR,"Intuitive Machines, Inc.",0.9,"Intuitive Machines, Inc.",,,,,,,2021-11-17,9.649999618530272,,,,,,,,,,0.03476941268169087,,,0.04837320843401871,,unknown,False,missing_market_cap;missing_materiality_ratio
government_contract_LUNR_FA945323CX010,LUNR,2023-09-29T12:00:00,government_contract,LUNR new contract award candidate from source document.,new_contract_award,government_contract_awards,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_FA945323CX010_9700_-NONE-_-NONE-,unknown,unknown,unknown,low,0.5,,"Government-contract parser candidate; not model-ready until review, mapping audit, parser audit, and context gates pass.",government_contract_awards,unreviewed,source_backed,machine_candidate,usaspending_CONT_AWD_FA945323CX010_9700_NONE_NONE_,new_contract_award,True,False,True,False,False,0.94,17735214.0,17735214.0,,Department of Defense,JOINT EMERGENT TECHNOLOGY SUPPLYING ON-ORBIT NUCLEAR POWER (JETSON) LOW POWER,,,"Review recipient mapping, funded-vs-ceiling value, timestamp source, and whether this is new work before modeling.",31,0.9,Department of Defense,0.9,source metadata,FA945323CX010,0.9,FA945323CX010,DEFINITIVE CONTRACT,0.9,DEFINITIVE CONTRACT,exact_public_company,0.9,exact_public_company,DEFINITIVE CONTRACT,0.9,DEFINITIVE CONTRACT,541715,0.9,541715,AC33,0.9,AC33,0.9,source metadata,"INTUITIVE MACHINES, LLC",0.9,"INTUITIVE MACHINES, LLC",2028-03-29,0.9,2028-03-29,2023-09-29,0.9,2023-09-29,prime,0.9,prime,0.9,source metadata,Department of the Air Force,0.9,Department of the Air Force,,,,0.9,JOINT EMERGENT TECHNOLOGY SUPPLYING ON-ORBIT NUCLEAR POWER (JETSON) LOW POWER,0.76,contract award language,0.78,derived parser flag,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,new_work,0.78,derived parser taxonomy,0.78,derived parser flag,0.78,derived parser flag,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,[],0.7,,True,,,LUNR,0.9,LUNR,"Intuitive Machines, Inc.",0.9,"Intuitive Machines, Inc.",,,,,,,2023-09-29,3.650000095367432,307229841.07732064,,0.05772620894445137,0.05772620894445137,,,,,-0.2331932941472047,-0.04743431519543573,-0.18575897895176896,-0.5515970587935504,-0.024273552993422265,-0.5273235058001281,small_cap,True,ok
government_contract_LUNR_80JSC024DA020,LUNR,2024-03-28T12:00:00,government_contract,LUNR idiq vehicle award candidate from source document.,idiq_vehicle_award,government_contract_awards,usaspending_api,https://www.usaspending.gov/award/CONT_IDV_80JSC024DA020_8000,unknown,unknown,unknown,medium,0.4,,"Government-contract parser candidate; not model-ready until review, mapping audit, parser audit, and context gates pass.",government_contract_awards,unreviewed,source_backed,machine_candidate,usaspending_CONT_IDV_80JSC024DA020_8000,idiq_vehicle_award,False,True,False,False,False,0.94,30000000.0,,30000000.0,National Aeronautics and Space Administration,THE LUNAR TERRAIN VEHICLE (LTV) SERVICES (SERVICES) CONTRACT WILL PROVIDE NASA INCREASED LUNAR SURFACE UNPRESSURIZED MOBILITY FOR SUITED EXTRAVEHICULAR ACTIVITY (EVA) CREW MEMBERS.,,,"Review recipient mapping, funded-vs-ceiling value, timestamp source, and whether this is new work before modeling.",30,0.9,National Aeronautics and Space Administration,0.9,source metadata,80JSC024DA020,0.9,80JSC024DA020,INDEFINITE DELIVERY / INDEFINITE QUANTITY,0.9,INDEFINITE DELIVERY / INDEFINITE QUANTITY,exact_public_company,0.9,exact_public_company,INDEFINITE DELIVERY / INDEFINITE QUANTITY,0.9,INDEFINITE DELIVERY / INDEFINITE QUANTITY,336414,0.9,336414,W018,0.9,W018,0.9,source metadata,"INTUITIVE MACHINES, LLC",0.9,"INTUITIVE MACHINES, LLC",,,,2024-03-28,0.9,2024-03-28,prime,0.9,prime,,,National Aeronautics and Space Administration,0.9,National Aeronautics and Space Administration,,,,0.9,THE LUNAR TERRAIN VEHICLE (LTV) SERVICES (SERVICES) CONTRACT WILL PROVIDE NASA INCREASED LUNAR SURFACE UNPRESSURIZED MOBILITY FOR SUITED EXTRAVEHICULAR ACTIVITY (EVA) CREW MEMBERS.,0.88,IDIQ/contract vehicle language,0.78,derived parser flag,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,capacity,0.78,derived parser taxonomy,0.78,derived parser flag,0.78,derived parser flag,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,[],0.7,,False,0.9,source metadata,LUNR,0.9,LUNR,"Intuitive Machines, Inc.",0.9,"Intuitive Machines, Inc.",,,,,,,2024-03-28,6.25,526078481.25,,0.057025712073829476,,0.057025712073829476,,,,0.03648420937594676,0.03270167569078808,0.0037825336851586844,1.6483052024653695,0.11011351363508415,1.5381916888302853,small_cap,True,ok
government_contract_LUNR_80JSC024F0079,LUNR,2024-08-29T12:00:00,government_contract,LUNR task order award candidate from source document.,task_order_award,government_contract_awards,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_80JSC024F0079_8000_80HQTR19D0010_8000,unknown,unknown,unknown,medium,0.5,,"Government-contract parser candidate; not model-ready until review, mapping audit, parser audit, and context gates pass.",government_contract_awards,unreviewed,source_backed,machine_candidate,usaspending_CONT_AWD_80JSC024F0079_8000_80HQTR19D0010_8000,task_order_award,True,False,True,False,False,0.94,88031400.0,88031400.0,,National Aeronautics and Space Administration,COMMERCIAL LUNAR PAYLOAD SERVICES (CLPS),,,"Review recipient mapping, funded-vs-ceiling value, timestamp source, and whether this is new work before modeling.",32,0.9,National Aeronautics and Space Administration,0.9,source metadata,80JSC024F0079,0.9,80JSC024F0079,DELIVERY ORDER,0.9,DELIVERY ORDER,exact_public_company,0.9,exact_public_company,DELIVERY ORDER,0.9,DELIVERY ORDER,481212,0.9,481212,AR14,0.9,AR14,0.9,source metadata,"INTUITIVE MACHINES, LLC",0.9,"INTUITIVE MACHINES, LLC",2028-08-31,0.9,2028-08-31,2024-08-29,0.9,2024-08-29,prime,0.9,prime,0.9,source metadata,National Aeronautics and Space Administration,0.9,National Aeronautics and Space Administration,80JSC024F0079,0.9,80JSC024F0079,0.9,COMMERCIAL LUNAR PAYLOAD SERVICES (CLPS),0.88,task/delivery order language,0.78,derived parser flag,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,new_work,0.78,derived parser taxonomy,0.78,derived parser flag,0.78,derived parser flag,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,[],0.7,,True,,,LUNR,0.9,LUNR,"Intuitive Machines, Inc.",0.9,"Intuitive Machines, Inc.",,,,,,,2024-08-29,4.820000171661377,405711739.189177,,0.21698016472467008,0.21698016472467008,,,,,0.2751323301966153,0.028249848708661096,0.24688248148795422,-0.01632651472429325,0.060109510098731,-0.07643602482302425,small_cap,True,ok
government_contract_LUNR_80JSC024FA180,LUNR,2024-09-27T12:00:00,government_contract,LUNR task order award candidate from source document.,task_order_award,government_contract_awards,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_80JSC024FA180_8000_80JSC024DA020_8000,unknown,unknown,unknown,low,0.5,,"Government-contract parser candidate; not model-ready until review, mapping audit, parser audit, and context gates pass.",government_contract_awards,unreviewed,source_backed,machine_candidate,usaspending_CONT_AWD_80JSC024FA180_8000_80JSC024DA020_8000,task_order_award,True,False,True,False,False,0.94,1104631.06,1104631.06,,National Aeronautics and Space Administration,PRE PRICED EVALUATION OF NASA MISSION REQUIREMENTS ASSESSMENT,,,"Review recipient mapping, funded-vs-ceiling value, timestamp source, and whether this is new work before modeling.",32,0.9,National Aeronautics and Space Administration,0.9,source metadata,80JSC024FA180,0.9,80JSC024FA180,DELIVERY ORDER,0.9,DELIVERY ORDER,exact_public_company,0.9,exact_public_company,DELIVERY ORDER,0.9,DELIVERY ORDER,336414,0.9,336414,W018,0.9,W018,0.9,source metadata,"INTUITIVE MACHINES, LLC",0.9,"INTUITIVE MACHINES, LLC",2025-12-31,0.9,2025-12-31,2024-09-27,0.9,2024-09-27,prime,0.9,prime,0.9,source metadata,National Aeronautics and Space Administration,0.9,National Aeronautics and Space Administration,80JSC024FA180,0.9,80JSC024FA180,0.9,PRE PRICED EVALUATION OF NASA MISSION REQUIREMENTS ASSESSMENT,0.88,task/delivery order language,0.78,derived parser flag,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,new_work,0.78,derived parser taxonomy,0.78,derived parser flag,0.78,derived parser flag,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,[],0.7,,True,,,LUNR,0.9,LUNR,"Intuitive Machines, Inc.",0.9,"Intuitive Machines, Inc.",,,,,,,2024-09-27,8.779999732971191,739035027.9835024,,0.001494693780637227,0.001494693780637227,,,,,0.8215766432109619,0.02663717534216037,0.7949394678688015,1.4054793160457004,0.039463825730479574,1.3660154903152208,small_cap,True,ok
government_contract_LUNR_80GSFC24CA018,LUNR,2024-10-01T12:00:00,government_contract,LUNR new contract award candidate from source document.,new_contract_award,government_contract_awards,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_80GSFC24CA018_8000_-NONE-_-NONE-,unknown,unknown,unknown,medium,0.5,,"Government-contract parser candidate; not model-ready until review, mapping audit, parser audit, and context gates pass.",government_contract_awards,unreviewed,source_backed,machine_candidate,usaspending_CONT_AWD_80GSFC24CA018_8000_NONE_NONE_,new_contract_award,True,False,True,False,False,0.94,27000000.0,27000000.0,,National Aeronautics and Space Administration,NEAR SPACE NETWORK (NSN) SERVICES (SUBCATEGORY 2.2 GEO TO CIS-LUNAR RELAY),,,"Review recipient mapping, funded-vs-ceiling value, timestamp source, and whether this is new work before modeling.",31,0.9,National Aeronautics and Space Administration,0.9,source metadata,80GSFC24CA018,0.9,80GSFC24CA018,DEFINITIVE CONTRACT,0.9,DEFINITIVE CONTRACT,exact_public_company,0.9,exact_public_company,DEFINITIVE CONTRACT,0.9,DEFINITIVE CONTRACT,517410,0.9,517410,DG10,0.9,DG10,0.9,source metadata,"INTUITIVE MACHINES, LLC",0.9,"INTUITIVE MACHINES, LLC",2029-09-30,0.9,2029-09-30,2024-10-01,0.9,2024-10-01,prime,0.9,prime,0.9,source metadata,National Aeronautics and Space Administration,0.9,National Aeronautics and Space Administration,,,,0.9,NEAR SPACE NETWORK (NSN) SERVICES (SUBCATEGORY 2.2 GEO TO CIS-LUNAR RELAY),0.76,contract award language,0.78,derived parser flag,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,new_work,0.78,derived parser taxonomy,0.78,derived parser flag,0.78,derived parser flag,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,[],0.7,,True,,,LUNR,0.9,LUNR,"Intuitive Machines, Inc.",0.9,"Intuitive Machines, Inc.",,,,,,,2024-10-01,7.570000171661377,637186270.939177,,0.04237379433835495,0.04237379433835495,,,,,0.45576931717833435,0.033118700799267486,0.42265061637906687,1.062670303621832,0.02716490103320779,1.0355054025886241,small_cap,True,ok
government_contract_LUNR_80HQTR25CA004,LUNR,2025-04-30T12:00:00,government_contract,LUNR new contract award candidate from source document.,new_contract_award,government_contract_awards,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_80HQTR25CA004_8000_-NONE-_-NONE-,unknown,unknown,unknown,low,0.5,,"Government-contract parser candidate; not model-ready until review, mapping audit, parser audit, and context gates pass.",government_contract_awards,unreviewed,source_backed,machine_candidate,usaspending_CONT_AWD_80HQTR25CA004_8000_NONE_NONE_,new_contract_award,True,False,True,False,False,0.94,3677941.0,3677941.0,,National Aeronautics and Space Administration,THIS IS A FFP CONTRACT FOR NEXTSTEP2 APPENDIX R: LUNAR LOGISTICS AND MOBILITY STUDIES. THE CONTRACTOR SHALL PERFORM A STUDY WITH THE OBJECTIVE OF DEVELOPING A LOGISTICS HANDLING AND OFFLOADING CONCEPT.,,,"Review recipient mapping, funded-vs-ceiling value, timestamp source, and whether this is new work before modeling.",31,0.9,National Aeronautics and Space Administration,0.9,source metadata,80HQTR25CA004,0.9,80HQTR25CA004,DEFINITIVE CONTRACT,0.9,DEFINITIVE CONTRACT,exact_public_company,0.9,exact_public_company,DEFINITIVE CONTRACT,0.9,DEFINITIVE CONTRACT,541715,0.9,541715,AR12,0.9,AR12,0.9,source metadata,"INTUITIVE MACHINES, LLC",0.9,"INTUITIVE MACHINES, LLC",2026-08-30,0.9,2026-08-30,2025-04-30,0.9,2025-04-30,prime,0.9,prime,0.9,source metadata,National Aeronautics and Space Administration,0.9,National Aeronautics and Space Administration,,,,0.9,THIS IS A FFP CONTRACT FOR NEXTSTEP2 APPENDIX R: LUNAR LOGISTICS AND MOBILITY STUDIES. THE CONTRACTOR SHALL PERFORM A STUDY WITH THE OBJECTIVE OF DEVELOPING A LOGISTICS HANDLING AND OFFLOADING CONCEPT.,0.76,contract award language,0.78,derived parser flag,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,new_work,0.78,derived parser taxonomy,0.78,derived parser flag,0.78,derived parser flag,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,[],0.7,,True,,,LUNR,0.9,LUNR,"Intuitive Machines, Inc.",0.9,"Intuitive Machines, Inc.",,,,,,,2025-04-30,8.199999809265137,690214951.3453588,,0.005328689262426148,0.005328689262426148,,,,,0.09772423555245613,-0.011462165027927962,0.10918640058038409,-0.6221198377435275,-0.0695281030116256,-0.5525917347319019,small_cap,True,ok
