event_id,ticker,recipient_name,contract_number,award_date,event_time,source_type,source_url,award_amount,obligated_amount,award_amount_pct_market_cap,obligated_amount_pct_market_cap,company_size_bucket,small_cap_flag,public_announcement_priority_score,public_announcement_priority_reason,public_announcement_link_status
government_contract_CACI_47QFMA24F0014,CACI,"CACI, INC. - FEDERAL",47QFMA24F0014,2024-03-01,2024-03-01T12:00:00,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_47QFMA24F0014_4732_47QTCK18D0009_4732,472660412.34,472660412.34,0.0573669209376444,0.0573669209376444,mid_cap,False,19.73669209376444,high_materiality_or_priority_ticker,needs_public_announcement_link
government_contract_BAH_47QFCA22F0047,BAH,BOOZ ALLEN HAMILTON INC,47QFCA22F0047,2022-09-06,2022-09-06T12:00:00,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_47QFCA22F0047_4732_GS00Q14OADU108_4732,1126940951.27,1126940951.27,0.0951210436449593,0.0951210436449593,large_cap,False,19.51210436449593,high_materiality_or_priority_ticker,needs_public_announcement_link
government_contract_SAIC_47QFPA22F0028,SAIC,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,47QFPA22F0028,2022-05-16,2022-05-16T12:00:00,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_47QFPA22F0028_4732_GS00Q14OADU616_4732,236940627.48,236940627.48,0.0532243622565114,0.0532243622565114,mid_cap,False,19.32243622565114,high_materiality_or_priority_ticker,needs_public_announcement_link
government_contract_CACI_47QFCA21F0019,CACI,"CACI, INC. - FEDERAL",47QFCA21F0019,2021-02-01,2021-02-01T12:00:00,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_47QFCA21F0019_4732_47QTCK18D0009_4732,283699517.0,283699517.0,0.0469849382342769,0.0469849382342769,mid_cap,False,18.69849382342769,high_materiality_or_priority_ticker,needs_public_announcement_link
government_contract_AVAV_W91CRB25F0094,AVAV,"AEROVIRONMENT, INC",W91CRB25F0094,2025-01-18,2025-01-18T12:00:00,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_W91CRB25F0094_9700_W91CRB24D0011_9700,218119135.12,218119135.12,0.0458310034775119,0.0458310034775119,mid_cap,False,18.58310034775119,high_materiality_or_priority_ticker,needs_public_announcement_link
government_contract_CACI_FA875023F0080,CACI,"CACI, INC. - FEDERAL",FA875023F0080,2023-08-17,2023-08-17T12:00:00,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_FA875023F0080_9700_GS00Q14OADU309_4732,317322053.68,317322053.68,0.042452048558017,0.042452048558017,mid_cap,False,18.2452048558017,high_materiality_or_priority_ticker,needs_public_announcement_link
government_contract_LUNR_80GSFC24CA018,LUNR,"INTUITIVE MACHINES, LLC",80GSFC24CA018,2024-10-01,2024-10-01T12:00:00,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_80GSFC24CA018_8000_-NONE-_-NONE-,27000000.0,27000000.0,0.0423737943383549,0.0423737943383549,small_cap,True,18.23737943383549,high_materiality_or_priority_ticker,needs_public_announcement_link
government_contract_LDOS_28321322FDS030130,LDOS,"LEIDOS, INC.",28321322FDS030130,2022-06-30,2022-06-30T12:00:00,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_28321322FDS030130_2800_SS001760016_2800,1063049268.31,1063049268.31,0.0808792826957092,0.0808792826957092,large_cap,False,18.08792826957092,high_materiality_or_priority_ticker,needs_public_announcement_link
government_contract_LDOS_47QFCA21C0002,LDOS,"LEIDOS, INC.",47QFCA21C0002,2021-02-01,2021-02-01T12:00:00,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_47QFCA21C0002_4732_-NONE-_-NONE-,1119116276.36,1119116276.36,0.0800891909010661,0.0800891909010661,large_cap,False,18.00891909010661,high_materiality_or_priority_ticker,needs_public_announcement_link
government_contract_CACI_70RTAC21FC0000006,CACI,"CACI NSS, LLC",70RTAC21FC0000006,2021-03-02,2021-03-02T12:00:00,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_70RTAC21FC0000006_7001_70RTAC20A00000003_7001,215344712.62,215344712.62,0.0390217389759709,0.0390217389759709,mid_cap,False,17.90217389759709,high_materiality_or_priority_ticker,needs_public_announcement_link
government_contract_CACI_HDTRA123F0020,CACI,"CACI NSS, LLC",HDTRA123F0020,2023-06-30,2023-06-30T12:00:00,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_HDTRA123F0020_9700_GS00Q14OADU121_4732,302522445.09,302522445.09,0.0389407593578459,0.0389407593578459,mid_cap,False,17.894075935784592,high_materiality_or_priority_ticker,needs_public_announcement_link
government_contract_SAIC_W9126022FD508,SAIC,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,W9126022FD508,2022-09-04,2022-09-04T12:00:00,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_W9126022FD508_9700_W9113M17D0007_9700,181823304.0,181823304.0,0.0377293948255986,0.0377293948255986,mid_cap,False,17.77293948255986,high_materiality_or_priority_ticker,needs_public_announcement_link
government_contract_SAIC_FA872323F9010,SAIC,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,FA872323F9010,2023-09-25,2023-09-25T12:00:00,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_FA872323F9010_9700_47QTCK18D0001_4732,199344866.42,199344866.42,0.0370355007457876,0.0370355007457876,mid_cap,False,17.70355007457876,high_materiality_or_priority_ticker,needs_public_announcement_link
government_contract_CACI_SP470922F0028,CACI,"CACI ENTERPRISE SOLUTIONS, LLC",SP470922F0028,2022-03-03,2022-03-03T12:00:00,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_SP470922F0028_9700_SP470917D0009_9700,248298121.08,248298121.08,0.0363068430637189,0.0363068430637189,mid_cap,False,17.63068430637189,high_materiality_or_priority_ticker,needs_public_announcement_link
government_contract_CACI_47QFCA24F0011,CACI,"CACI, INC. - FEDERAL",47QFCA24F0011,2024-04-02,2024-04-02T12:00:00,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_47QFCA24F0011_4732_GS00Q14OADU309_4732,284267603.0,284267603.0,0.0345455507044576,0.0345455507044576,mid_cap,False,17.45455507044576,high_materiality_or_priority_ticker,needs_public_announcement_link
government_contract_BAH_36C10B22N10070023,BAH,BOOZ ALLEN HAMILTON INC,36C10B22N10070023,2022-09-28,2022-09-28T12:00:00,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_36C10B22N10070023_3600_VA11816D1007_3600,859686306.3,859686306.3,0.0741080910835259,0.0741080910835259,large_cap,False,17.410809108352588,high_materiality_or_priority_ticker,needs_public_announcement_link
government_contract_SAIC_W52P1J21F4023,SAIC,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,W52P1J21F4023,2021-04-06,2021-04-06T12:00:00,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_W52P1J21F4023_9700_W52P1J18DA075_9700,151992005.49,151992005.49,0.0338153286724577,0.0338153286724577,mid_cap,False,17.38153286724577,high_materiality_or_priority_ticker,needs_public_announcement_link
government_contract_SAIC_19AQMM25F0271,SAIC,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,19AQMM25F0271,2025-05-09,2025-05-09T12:00:00,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_19AQMM25F0271_1900_47QTCK18D0001_4732,192238519.61,192238519.61,0.0337326157943676,0.0337326157943676,mid_cap,False,17.37326157943676,high_materiality_or_priority_ticker,needs_public_announcement_link
government_contract_KTOS_FA867823F1011,KTOS,"KRATOS UNMANNED AERIAL SYSTEMS, INC",FA867823F1011,2023-01-26,2023-01-26T12:00:00,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_FA867823F1011_9700_FA867821D0001_9700,42280296.17,42280296.17,0.0305434488293116,0.0305434488293116,small_cap,True,17.05434488293116,high_materiality_or_priority_ticker,needs_public_announcement_link
government_contract_SAIC_47QFCA25F0032,SAIC,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,47QFCA25F0032,2025-09-17,2025-09-17T12:00:00,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_47QFCA25F0032_4732_47QFCA22D0337_4732,142040108.0,142040108.0,0.0303563887604563,0.0303563887604563,mid_cap,False,17.03563887604563,high_materiality_or_priority_ticker,needs_public_announcement_link
government_contract_KTOS_FA882324F0001,KTOS,"KRATOS TECHNOLOGY & TRAINING SOLUTIONS, INC.",FA882324F0001,2023-12-01,2023-12-01T12:00:00,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_FA882324F0001_9700_FA882324D0001_9700,73240378.28,73240378.28,0.0290847473576893,0.0290847473576893,mid_cap,False,16.90847473576893,high_materiality_or_priority_ticker,needs_public_announcement_link
government_contract_LDOS_47QFCA22F0051,LDOS,"LEIDOS, INC.",47QFCA22F0051,2022-09-14,2022-09-14T12:00:00,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_47QFCA22F0051_4732_GS00Q14OADU122_4732,840113999.5,840113999.5,0.0690540618450724,0.0690540618450724,large_cap,False,16.90540618450724,high_materiality_or_priority_ticker,needs_public_announcement_link
government_contract_SAIC_70B04C21F00001386,SAIC,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,70B04C21F00001386,2021-09-26,2021-09-26T12:00:00,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_70B04C21F00001386_7014_47QTCK18D0001_4732,133425950.33,133425950.33,0.0288934030995793,0.0288934030995793,mid_cap,False,16.88934030995793,high_materiality_or_priority_ticker,needs_public_announcement_link
government_contract_CACI_H9240221C0005,CACI,"CACI, INC. - FEDERAL",H9240221C0005,2021-04-19,2021-04-19T12:00:00,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_H9240221C0005_9700_-NONE-_-NONE-,190689350.11,190689350.11,0.0287954741770134,0.0287954741770134,mid_cap,False,16.87954741770134,high_materiality_or_priority_ticker,needs_public_announcement_link
government_contract_SAIC_N6523623F3026,SAIC,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,N6523623F3026,2023-08-28,2023-08-28T12:00:00,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_N6523623F3026_9700_N0017819D8470_9700,170617433.87,170617433.87,0.0277768672446171,0.0277768672446171,mid_cap,False,16.77768672446171,high_materiality_or_priority_ticker,needs_public_announcement_link
government_contract_CACI_FA872623FB093,CACI,"CACI NSS, LLC",FA872623FB093,2023-09-15,2023-09-15T12:00:00,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_FA872623FB093_9700_FA872622A0001_9700,201050528.94,201050528.94,0.0277396841350168,0.0277396841350168,mid_cap,False,16.77396841350168,high_materiality_or_priority_ticker,needs_public_announcement_link
government_contract_SAIC_FA861223FB001,SAIC,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,FA861223FB001,2022-10-06,2022-10-06T12:00:00,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_FA861223FB001_9700_FA861220D0043_9700,132780636.36,132780636.36,0.0275078492673336,0.0275078492673336,mid_cap,False,16.75078492673336,high_materiality_or_priority_ticker,needs_public_announcement_link
government_contract_LUNR_80JSC026F7009,LUNR,"INTUITIVE MACHINES, LLC",80JSC026F7009,2026-03-25,2026-03-25T12:00:00,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_80JSC026F7009_8000_80HQTR19D0010_8000,46831892.0,46831892.0,0.027074433173299,0.027074433173299,small_cap,True,16.7074433173299,high_materiality_or_priority_ticker,needs_public_announcement_link
government_contract_AVAV_W58RGZ22C0023,AVAV,"AEROVIRONMENT, INC",W58RGZ22C0023,2022-01-27,2022-01-27T12:00:00,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_W58RGZ22C0023_9700_-NONE-_-NONE-,35991165.56,35991165.56,0.0268608072490205,0.0268608072490205,small_cap,True,16.686080724902048,high_materiality_or_priority_ticker,needs_public_announcement_link
government_contract_KTOS_FA867824FB007,KTOS,"KRATOS UNMANNED AERIAL SYSTEMS, INC",FA867824FB007,2024-06-14,2024-06-14T12:00:00,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_FA867824FB007_9700_FA867821D0001_9700,78942345.12,78942345.12,0.0265625284373893,0.0265625284373893,mid_cap,False,16.65625284373893,high_materiality_or_priority_ticker,needs_public_announcement_link
government_contract_SAIC_2032H525F00053,SAIC,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,2032H525F00053,2025-06-26,2025-06-26T12:00:00,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_2032H525F00053_2050_2032H523A00010_2050,132104092.7,132104092.7,0.026186104522749,0.026186104522749,mid_cap,False,16.6186104522749,high_materiality_or_priority_ticker,needs_public_announcement_link
government_contract_CACI_FA877021FB002,CACI,"CACI-ISS, LLC",FA877021FB002,2021-08-06,2021-08-06T12:00:00,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_FA877021FB002_9700_W52P1J18DA138_9700,148457888.01,148457888.01,0.0249841465578223,0.0249841465578223,mid_cap,False,16.49841465578223,high_materiality_or_priority_ticker,needs_public_announcement_link
government_contract_SAIC_FA873021F0050,SAIC,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,FA873021F0050,2021-05-27,2021-05-27T12:00:00,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_FA873021F0050_9700_GS00Q14OADU329_4732,119243788.25,119243788.25,0.0247799426095882,0.0247799426095882,mid_cap,False,16.47799426095882,high_materiality_or_priority_ticker,needs_public_announcement_link
government_contract_MRCY_N6833523F0001,MRCY,PHYSICAL OPTICS CORPORATION,N6833523F0001,2023-06-12,2023-06-12T12:00:00,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_N6833523F0001_9700_N6833519G0041_9700,70918575.82,70918575.82,0.023729274857277,0.023729274857277,mid_cap,False,16.3729274857277,high_materiality_or_priority_ticker,needs_public_announcement_link
government_contract_CACI_W56KGU23F0009,CACI,"CACI TECHNOLOGIES, LLC",W56KGU23F0009,2024-01-17,2024-01-17T12:00:00,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_W56KGU23F0009_9700_W15P7T19D0157_9700,172423840.12,172423840.12,0.0234513091296902,0.0234513091296902,mid_cap,False,16.34513091296902,high_materiality_or_priority_ticker,needs_public_announcement_link
government_contract_SAIC_80GSFC22CA049,SAIC,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,80GSFC22CA049,2022-10-01,2022-10-01T12:00:00,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_80GSFC22CA049_8000_-NONE-_-NONE-,106478130.7,106478130.7,0.0229568375921057,0.0229568375921057,mid_cap,False,16.29568375921057,high_materiality_or_priority_ticker,needs_public_announcement_link
government_contract_CACI_80TECH24CA002,CACI,"CACI, INC. - FEDERAL",80TECH24CA002,2024-07-03,2024-07-03T12:00:00,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_80TECH24CA002_8000_-NONE-_-NONE-,212637412.1,212637412.1,0.0223371471852911,0.0223371471852911,mid_cap,False,16.23371471852911,high_materiality_or_priority_ticker,needs_public_announcement_link
government_contract_AVAV_W91CRB24F0412,AVAV,"AEROVIRONMENT, INC",W91CRB24F0412,2024-08-30,2024-08-30T12:00:00,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_W91CRB24F0412_9700_W91CRB24D0011_9700,128018635.6,128018635.6,0.0223318612638346,0.0223318612638346,mid_cap,False,16.23318612638346,high_materiality_or_priority_ticker,needs_public_announcement_link
government_contract_CACI_FA882124FB001,CACI,"CACI, INC. - FEDERAL",FA882124FB001,2024-03-22,2024-03-22T12:00:00,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_FA882124FB001_9700_47QTCK18D0009_4732,183658411.4,183658411.4,0.0222617679548288,0.0222617679548288,mid_cap,False,16.22617679548288,high_materiality_or_priority_ticker,needs_public_announcement_link
government_contract_SAIC_2032H524F00353,SAIC,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,2032H524F00353,2024-06-20,2024-06-20T12:00:00,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_2032H524F00353_2050_2032H523A00010_2050,125764362.71,125764362.71,0.0217315920077913,0.0217315920077913,mid_cap,False,16.173159200779132,high_materiality_or_priority_ticker,needs_public_announcement_link
government_contract_CACI_W56KGU21F0013,CACI,"CACI TECHNOLOGIES, LLC",W56KGU21F0013,2021-09-29,2021-09-29T12:00:00,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_W56KGU21F0013_9700_W15P7T19D0157_9700,132647252.22,132647252.22,0.0212257469060606,0.0212257469060606,mid_cap,False,16.122574690606058,high_materiality_or_priority_ticker,needs_public_announcement_link
government_contract_CACI_N6523622F3022,CACI,"CACI, INC. - FEDERAL",N6523622F3022,2022-06-17,2022-06-17T12:00:00,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_N6523622F3022_9700_N0017819D7295_9700,126059417.7,126059417.7,0.0207189893435819,0.0207189893435819,mid_cap,False,16.071898934358188,high_materiality_or_priority_ticker,needs_public_announcement_link
government_contract_CACI_70CMSW21FR0000115,CACI,"CACI, INC. - FEDERAL",70CMSW21FR0000115,2021-09-18,2021-09-18T12:00:00,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_70CMSW21FR0000115_7012_70B04C19D00000046_7014,116375909.67,116375909.67,0.0195216691871865,0.0195216691871865,mid_cap,False,15.95216691871865,high_materiality_or_priority_ticker,needs_public_announcement_link
government_contract_LDOS_693KA721C00014,LDOS,"LEIDOS, INC.",693KA721C00014,2021-06-15,2021-06-15T12:00:00,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_693KA721C00014_6920_-NONE-_-NONE-,848580356.59,848580356.59,0.0595123535692158,0.0595123535692158,large_cap,False,15.95123535692158,high_materiality_or_priority_ticker,needs_public_announcement_link
government_contract_SAIC_693JJ321F000370,SAIC,SCIENCE APPLICATIONS INTERNATIONAL CORP,693JJ321F000370,2021-09-20,2021-09-20T12:00:00,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_693JJ321F000370_6925_693JK420D500002_6901,87487081.29,87487081.29,0.0193654425192045,0.0193654425192045,mid_cap,False,15.93654425192045,high_materiality_or_priority_ticker,needs_public_announcement_link
government_contract_CACI_FA807522F0054,CACI,"CACI, INC. - FEDERAL",FA807522F0054,2022-08-24,2022-08-24T12:00:00,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_FA807522F0054_9700_FA807518D0006_9700,125385820.01,125385820.01,0.0190093660435035,0.0190093660435035,mid_cap,False,15.900936604350349,high_materiality_or_priority_ticker,needs_public_announcement_link
government_contract_SAIC_W31P4Q21F0057,SAIC,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,W31P4Q21F0057,2021-02-17,2021-02-17T12:00:00,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_W31P4Q21F0057_9700_GS00Q14OADU616_4732,95786421.67,95786421.67,0.0187100086571443,0.0187100086571443,mid_cap,False,15.87100086571443,high_materiality_or_priority_ticker,needs_public_announcement_link
government_contract_SAIC_FA701421F0108,SAIC,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,FA701421F0108,2021-08-24,2021-08-24T12:00:00,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_FA701421F0108_9700_GS00Q14OADU329_4732,81642876.45,81642876.45,0.0179193691131238,0.0179193691131238,mid_cap,False,15.79193691131238,high_materiality_or_priority_ticker,needs_public_announcement_link
government_contract_BAH_N0003922F3000,BAH,BOOZ ALLEN HAMILTON INC,N0003922F3000,2021-10-27,2021-10-27T12:00:00,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_N0003922F3000_9700_N0017819D7264_9700,176879686.15,176879686.15,0.0178509816222797,0.0178509816222797,mid_cap,False,15.78509816222797,high_materiality_or_priority_ticker,needs_public_announcement_link
government_contract_KTOS_FA865022F2003,KTOS,"FLORIDA TURBINE TECHNOLOGIES, INC.",FA865022F2003,2022-07-20,2022-07-20T12:00:00,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_FA865022F2003_9700_FA865019D2056_9700,33045684.0,33045684.0,0.0175544398239388,0.0175544398239388,small_cap,True,15.75544398239388,high_materiality_or_priority_ticker,needs_public_announcement_link
government_contract_BAH_36C10B26F0121,BAH,BOOZ ALLEN HAMILTON INC,36C10B26F0121,2026-04-17,2026-04-17T12:00:00,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_36C10B26F0121_3600_47QTCK18D0004_4732,171213668.16,171213668.16,0.0173627035622549,0.0173627035622549,mid_cap,False,15.73627035622549,high_materiality_or_priority_ticker,needs_public_announcement_link
government_contract_CACI_70RFP321FCEH00012,CACI,"CACI NSS, LLC",70RFP321FCEH00012,2021-03-01,2021-03-01T12:00:00,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_70RFP321FCEH00012_7001_70RTAC20A00000003_7001,99044300.63,99044300.63,0.0172988655999328,0.0172988655999328,mid_cap,False,15.72988655999328,high_materiality_or_priority_ticker,needs_public_announcement_link
government_contract_RKLB_80KSC023FA107,RKLB,ROCKET LAB USA INC,80KSC023FA107,2023-03-29,2023-03-29T12:00:00,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_80KSC023FA107_8000_80KSC022DA107_8000,32505522.0,32505522.0,0.0171851310034745,0.0171851310034745,small_cap,True,15.718513100347451,high_materiality_or_priority_ticker,needs_public_announcement_link
government_contract_CACI_47QFCA24F0018,CACI,"CACI, INC. - FEDERAL",47QFCA24F0018,2024-05-20,2024-05-20T12:00:00,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_47QFCA24F0018_4732_47QFCA22D0408_4732,163208545.88,163208545.88,0.0171327028357662,0.0171327028357662,mid_cap,False,15.71327028357662,high_materiality_or_priority_ticker,needs_public_announcement_link
government_contract_SAIC_N0016421F3016,SAIC,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,N0016421F3016,2021-03-30,2021-03-30T12:00:00,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_N0016421F3016_9700_N0017819D8470_9700,74635031.75,74635031.75,0.016594932890405,0.016594932890405,mid_cap,False,15.6594932890405,high_materiality_or_priority_ticker,needs_public_announcement_link
government_contract_CACI_N0018923F3020,CACI,"CACI, INC. - FEDERAL",N0018923F3020,2023-05-21,2023-05-21T12:00:00,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_N0018923F3020_9700_N0017819D7295_9700,113689399.74,113689399.74,0.016541405072615,0.016541405072615,mid_cap,False,15.6541405072615,high_materiality_or_priority_ticker,needs_public_announcement_link
government_contract_CACI_19AQMM21F1762,CACI,"CACI NSS, LLC",19AQMM21F1762,2021-06-08,2021-06-08T12:00:00,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_19AQMM21F1762_1900_HHSN316201200032W_7529,101224362.5,101224362.5,0.0165306786334182,0.0165306786334182,mid_cap,False,15.65306786334182,high_materiality_or_priority_ticker,needs_public_announcement_link
government_contract_GD_N0002423C2305,GD,BATH IRON WORKS CORPORATION,N0002423C2305,2023-08-01,2023-08-01T12:00:00,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_N0002423C2305_9700_-NONE-_-NONE-,5027510800.0,5027510800.0,0.0863392644063932,0.0863392644063932,large_cap,False,15.63392644063932,high_materiality_or_priority_ticker,needs_public_announcement_link
government_contract_SAIC_FA807521F0026,SAIC,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,FA807521F0026,2021-03-23,2021-03-23T12:00:00,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_FA807521F0026_9700_FA807518D0007_9700,82398730.16,82398730.16,0.0159352577786183,0.0159352577786183,mid_cap,False,15.59352577786183,high_materiality_or_priority_ticker,needs_public_announcement_link
government_contract_CACI_N0016422F3000,CACI,"CACI, INC. - FEDERAL",N0016422F3000,2021-12-02,2021-12-02T12:00:00,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_N0016422F3000_9700_N0017819D7295_9700,97441624.15,97441624.15,0.0157238250524708,0.0157238250524708,mid_cap,False,15.57238250524708,high_materiality_or_priority_ticker,needs_public_announcement_link
government_contract_CACI_W91CRB23F0094,CACI,"CACI TECHNOLOGIES, LLC",W91CRB23F0094,2023-04-21,2023-04-21T12:00:00,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_W91CRB23F0094_9700_W15P7T19D0157_9700,113481148.7,113481148.7,0.0156670042217398,0.0156670042217398,mid_cap,False,15.56670042217398,high_materiality_or_priority_ticker,needs_public_announcement_link
government_contract_SAIC_W519TC23F0132,SAIC,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,W519TC23F0132,2023-03-26,2023-03-26T12:00:00,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_W519TC23F0132_9700_W52P1J22D0040_9700,80518003.2,80518003.2,0.0148758128510642,0.0148758128510642,mid_cap,False,15.487581285106419,high_materiality_or_priority_ticker,needs_public_announcement_link
government_contract_AVAV_W58RGZ25C0019,AVAV,"AEROVIRONMENT, INC",W58RGZ25C0019,2025-04-30,2025-04-30T12:00:00,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_W58RGZ25C0019_9700_-NONE-_-NONE-,62630394.02,62630394.02,0.0146479207672928,0.0146479207672928,mid_cap,False,15.46479207672928,high_materiality_or_priority_ticker,needs_public_announcement_link
government_contract_SAIC_FA807522F0039,SAIC,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,FA807522F0039,2022-07-27,2022-07-27T12:00:00,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_FA807522F0039_9700_FA807518D0007_9700,72263209.74,72263209.74,0.0145570475275451,0.0145570475275451,mid_cap,False,15.45570475275451,high_materiality_or_priority_ticker,needs_public_announcement_link
government_contract_BAH_N0003922F3004,BAH,BOOZ ALLEN HAMILTON INC,N0003922F3004,2022-01-31,2022-01-31T12:00:00,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_N0003922F3004_9700_N0017819D7264_9700,137239443.53,137239443.53,0.0145320126636555,0.0145320126636555,mid_cap,False,15.45320126636555,high_materiality_or_priority_ticker,needs_public_announcement_link
government_contract_AVAV_H9240821F0012,AVAV,"ARCTURUS UAV, INC",H9240821F0012,2021-05-21,2021-05-21T12:00:00,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_H9240821F0012_9700_H9240820D0003_9700,40154124.05,40154124.05,0.0143115412242109,0.0143115412242109,mid_cap,False,15.43115412242109,high_materiality_or_priority_ticker,needs_public_announcement_link
government_contract_KTOS_FA867825FB003,KTOS,"KRATOS UNMANNED AERIAL SYSTEMS, INC",FA867825FB003,2025-02-28,2025-02-28T12:00:00,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_FA867825FB003_9700_FA867821D0001_9700,57503169.58,57503169.58,0.0142563467823128,0.0142563467823128,mid_cap,False,15.42563467823128,high_materiality_or_priority_ticker,needs_public_announcement_link
government_contract_HII_N0002421C4205,HII,HUNTINGTON INGALLS INCORPORATED,N0002421C4205,2021-05-28,2021-05-28T12:00:00,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_N0002421C4205_9700_-NONE-_-NONE-,342776192.7,342776192.7,0.0437446371236745,0.0437446371236745,mid_cap,False,15.37446371236745,high_materiality_or_priority_ticker,needs_public_announcement_link
government_contract_SAIC_70B04C24F00000184,SAIC,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,70B04C24F00000184,2024-03-02,2024-03-02T12:00:00,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_70B04C24F00000184_7014_47QTCK18D0001_4732,96111961.35,96111961.35,0.013501467251661,0.013501467251661,mid_cap,False,15.3501467251661,high_materiality_or_priority_ticker,needs_public_announcement_link
