event_id,ticker,event_time,event_type,summary,event_subtype,event_family,source_type,source_url,release_session,expectedness,surprise_direction,surprise_magnitude,materiality,sector_benchmark,notes,corpus_name,review_status,evidence_status,label_quality,source_doc_ids,government_contract_event_type,actual_funded_award_flag,ceiling_only_flag,new_work_flag,modification_flag,option_exercise_flag,recipient_mapping_confidence,award_amount,obligated_amount,contract_ceiling,agency,product_or_service_description,materiality_pre_price,drop_reason,review_notes,usable_fact_count,agency_confidence,agency_evidence,award_amount_confidence,award_amount_evidence,contract_number,contract_number_confidence,contract_number_evidence,award_type,award_type_confidence,award_type_evidence,mapping_type,mapping_type_confidence,mapping_type_evidence,contract_type,contract_type_confidence,contract_type_evidence,naics_code,naics_code_confidence,naics_code_evidence,psc_code,psc_code_confidence,psc_code_evidence,recipient_mapping_confidence_confidence,recipient_mapping_confidence_evidence,recipient_name,recipient_name_confidence,recipient_name_evidence,period_of_performance_end,period_of_performance_end_confidence,period_of_performance_end_evidence,period_of_performance_start,period_of_performance_start_confidence,period_of_performance_start_evidence,prime_or_sub,prime_or_sub_confidence,prime_or_sub_evidence,obligated_amount_confidence,obligated_amount_evidence,sub_agency,sub_agency_confidence,sub_agency_evidence,task_order_number,task_order_number_confidence,task_order_number_evidence,product_or_service_description_confidence,product_or_service_description_evidence,government_contract_event_type_confidence,government_contract_event_type_evidence,actual_funded_award_flag_confidence,actual_funded_award_flag_evidence,ceiling_only_flag_confidence,ceiling_only_flag_evidence,materiality_context_required_flag,materiality_context_required_flag_confidence,materiality_context_required_flag_evidence,incumbent_or_extension_flag,incumbent_or_extension_flag_confidence,incumbent_or_extension_flag_evidence,new_vs_modification,new_vs_modification_confidence,new_vs_modification_evidence,modification_flag_confidence,modification_flag_evidence,option_exercise_flag_confidence,option_exercise_flag_evidence,new_work_flag_confidence,new_work_flag_evidence,recompete_or_extension_flag,recompete_or_extension_flag_confidence,recompete_or_extension_flag_evidence,prime_contractor_flag,prime_contractor_flag_confidence,prime_contractor_flag_evidence,subcontractor_flag,subcontractor_flag_confidence,subcontractor_flag_evidence,parser_quality_flags,parser_quality_flags_confidence,parser_quality_flags_evidence,model_eligible_candidate_flag,contract_ceiling_confidence,contract_ceiling_evidence,mapped_ticker,mapped_ticker_confidence,mapped_ticker_evidence,parent_company_name,parent_company_name_confidence,parent_company_name_evidence,modification_number,modification_number_confidence,modification_number_evidence,subsidiary_name,subsidiary_name_confidence,subsidiary_name_evidence
government_contract_LDOS_47QFMA22F0002,LDOS,2021-12-20T12:00:00,government_contract,LDOS task order award candidate from source document.,task_order_award,government_contract_awards,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_47QFMA22F0002_4732_47QTCK18D0008_4732,unknown,unknown,unknown,medium,0.5,,"Government-contract parser candidate; not model-ready until review, mapping audit, parser audit, and context gates pass.",government_contract_awards,unreviewed,source_backed,machine_candidate,usaspending_CONT_AWD_47QFMA22F0002_4732_47QTCK18D0008_4732,task_order_award,True,False,True,False,False,0.94,72973980.95,72973980.95,,General Services Administration,HHS BARDA ENTERPRISE IT SUPPORT,,,"Review recipient mapping, funded-vs-ceiling value, timestamp source, and whether this is new work before modeling.",32,0.9,General Services Administration,0.9,source metadata,47QFMA22F0002,0.9,47QFMA22F0002,DELIVERY ORDER,0.9,DELIVERY ORDER,exact_public_company,0.9,exact_public_company,DELIVERY ORDER,0.9,DELIVERY ORDER,541512,0.9,541512,DA01,0.9,DA01,0.9,source metadata,"LEIDOS, INC.",0.9,"LEIDOS, INC.",2031-12-19,0.9,2031-12-19,2021-12-20,0.9,2021-12-20,prime,0.9,prime,0.9,source metadata,Federal Acquisition Service,0.9,Federal Acquisition Service,47QFMA22F0002,0.9,47QFMA22F0002,0.9,HHS BARDA ENTERPRISE IT SUPPORT,0.88,task/delivery order language,0.78,derived parser flag,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,new_work,0.78,derived parser taxonomy,0.78,derived parser flag,0.78,derived parser flag,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,[],0.7,,True,,,LDOS,0.9,LDOS,"Leidos Holdings, Inc.",0.9,"Leidos Holdings, Inc.",,,,,,
government_contract_LDOS_HC102822F0003,LDOS,2022-01-31T12:00:00,government_contract,LDOS task order award candidate from source document.,task_order_award,government_contract_awards,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_HC102822F0003_9700_HC102820D0001_9700,unknown,unknown,unknown,medium,0.5,,"Government-contract parser candidate; not model-ready until review, mapping audit, parser audit, and context gates pass.",government_contract_awards,unreviewed,source_backed,machine_candidate,usaspending_CONT_AWD_HC102822F0003_9700_HC102820D0001_9700,task_order_award,True,False,True,False,False,0.94,93499434.99,93499434.99,,Department of Defense,JSP CYBER SECURITY,,,"Review recipient mapping, funded-vs-ceiling value, timestamp source, and whether this is new work before modeling.",32,0.9,Department of Defense,0.9,source metadata,HC102822F0003,0.9,HC102822F0003,DELIVERY ORDER,0.9,DELIVERY ORDER,exact_public_company,0.9,exact_public_company,DELIVERY ORDER,0.9,DELIVERY ORDER,541513,0.9,541513,DA01,0.9,DA01,0.9,source metadata,"LEIDOS, INC.",0.9,"LEIDOS, INC.",2025-07-30,0.9,2025-07-30,2022-01-31,0.9,2022-01-31,prime,0.9,prime,0.9,source metadata,Defense Information Systems Agency,0.9,Defense Information Systems Agency,HC102822F0003,0.9,HC102822F0003,0.9,JSP CYBER SECURITY,0.88,task/delivery order language,0.78,derived parser flag,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,new_work,0.78,derived parser taxonomy,0.78,derived parser flag,0.78,derived parser flag,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,[],0.7,,True,,,LDOS,0.9,LDOS,"Leidos Holdings, Inc.",0.9,"Leidos Holdings, Inc.",,,,,,
government_contract_LDOS_FA701422F0023,LDOS,2022-02-01T12:00:00,government_contract,LDOS task order award candidate from source document.,task_order_award,government_contract_awards,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_FA701422F0023_9700_FA701419DA005_9700,unknown,unknown,unknown,medium,0.5,,"Government-contract parser candidate; not model-ready until review, mapping audit, parser audit, and context gates pass.",government_contract_awards,unreviewed,source_backed,machine_candidate,usaspending_CONT_AWD_FA701422F0023_9700_FA701419DA005_9700,task_order_award,True,False,True,False,False,0.94,83202043.32,83202043.32,,Department of Defense,AFDW/PKA HYSKA - RODRIGUEZ - AFNCR IT - TASK ORDER 16,,,"Review recipient mapping, funded-vs-ceiling value, timestamp source, and whether this is new work before modeling.",32,0.9,Department of Defense,0.9,source metadata,FA701422F0023,0.9,FA701422F0023,DELIVERY ORDER,0.9,DELIVERY ORDER,exact_public_company,0.9,exact_public_company,DELIVERY ORDER,0.9,DELIVERY ORDER,541513,0.9,541513,DE10,0.9,DE10,0.9,source metadata,"LEIDOS, INC.",0.9,"LEIDOS, INC.",2025-09-30,0.9,2025-09-30,2022-02-01,0.9,2022-02-01,prime,0.9,prime,0.9,source metadata,Department of the Air Force,0.9,Department of the Air Force,FA701422F0023,0.9,FA701422F0023,0.9,AFDW/PKA HYSKA - RODRIGUEZ - AFNCR IT - TASK ORDER 16,0.88,task/delivery order language,0.78,derived parser flag,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,new_work,0.78,derived parser taxonomy,0.78,derived parser flag,0.78,derived parser flag,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,[],0.7,,True,,,LDOS,0.9,LDOS,"Leidos Holdings, Inc.",0.9,"Leidos Holdings, Inc.",,,,,,
government_contract_LDOS_N0003922F3003,LDOS,2022-02-01T12:00:00,government_contract,LDOS task order award candidate from source document.,task_order_award,government_contract_awards,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_N0003922F3003_9700_N0017819D8006_9700,unknown,unknown,unknown,medium,0.5,,"Government-contract parser candidate; not model-ready until review, mapping audit, parser audit, and context gates pass.",government_contract_awards,unreviewed,source_backed,machine_candidate,usaspending_CONT_AWD_N0003922F3003_9700_N0017819D8006_9700,task_order_award,True,False,True,False,False,0.94,69578630.13,69578630.13,,Department of Defense,SURTASS OPERATIONS AND MAINTENANCE (O&M) TECHNICIAN CREWS AND FIELD SUPPORT TEAM (FST) TO OPERATE AND MAINTAIN ACTIVE AND PASSIVE SENSOR SYSTEMS NECESSARY TO PROVIDE MOBILE UNDERSEA ACOUSTIC SURVEILLANCE CAPABILITY,,,"Review recipient mapping, funded-vs-ceiling value, timestamp source, and whether this is new work before modeling.",32,0.9,Department of Defense,0.9,source metadata,N0003922F3003,0.9,N0003922F3003,DELIVERY ORDER,0.9,DELIVERY ORDER,exact_public_company,0.9,exact_public_company,DELIVERY ORDER,0.9,DELIVERY ORDER,541330,0.9,541330,R425,0.9,R425,0.9,source metadata,"LEIDOS, INC.",0.9,"LEIDOS, INC.",2027-01-31,0.9,2027-01-31,2022-02-01,0.9,2022-02-01,prime,0.9,prime,0.9,source metadata,Department of the Navy,0.9,Department of the Navy,N0003922F3003,0.9,N0003922F3003,0.9,SURTASS OPERATIONS AND MAINTENANCE (O&M) TECHNICIAN CREWS AND FIELD SUPPORT TEAM (FST) TO OPERATE AND MAINTAIN ACTIVE AND PASSIVE SENSOR SYSTEMS NECESSARY TO PROVIDE MOBILE UNDERSEA ACOUSTIC SURVEILLANCE CAPABILITY,0.88,task/delivery order language,0.78,derived parser flag,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,new_work,0.78,derived parser taxonomy,0.78,derived parser flag,0.78,derived parser flag,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,[],0.7,,True,,,LDOS,0.9,LDOS,"Leidos Holdings, Inc.",0.9,"Leidos Holdings, Inc.",,,,,,
government_contract_LDOS_70FA2022F00000016,LDOS,2022-03-14T12:00:00,government_contract,LDOS task order award candidate from source document.,task_order_award,government_contract_awards,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_70FA2022F00000016_7022_GS02Q16DCR0022_4732,unknown,unknown,unknown,medium,0.5,,"Government-contract parser candidate; not model-ready until review, mapping audit, parser audit, and context gates pass.",government_contract_awards,unreviewed,source_backed,machine_candidate,usaspending_CONT_AWD_70FA2022F00000016_7022_GS02Q16DCR0022_4732,task_order_award,True,False,True,False,False,0.94,68313569.8,68313569.8,,Department of Homeland Security,CDP TRAINING DELIVERY SERVICES,,,"Review recipient mapping, funded-vs-ceiling value, timestamp source, and whether this is new work before modeling.",32,0.9,Department of Homeland Security,0.9,source metadata,70FA2022F00000016,0.9,70FA2022F00000016,DELIVERY ORDER,0.9,DELIVERY ORDER,exact_public_company,0.9,exact_public_company,DELIVERY ORDER,0.9,DELIVERY ORDER,611430,0.9,611430,U006,0.9,U006,0.9,source metadata,"LEIDOS, INC.",0.9,"LEIDOS, INC.",2027-04-15,0.9,2027-04-15,2022-03-14,0.9,2022-03-14,prime,0.9,prime,0.9,source metadata,Federal Emergency Management Agency,0.9,Federal Emergency Management Agency,70FA2022F00000016,0.9,70FA2022F00000016,0.9,CDP TRAINING DELIVERY SERVICES,0.88,task/delivery order language,0.78,derived parser flag,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,new_work,0.78,derived parser taxonomy,0.78,derived parser flag,0.78,derived parser flag,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,[],0.7,,True,,,LDOS,0.9,LDOS,"Leidos Holdings, Inc.",0.9,"Leidos Holdings, Inc.",,,,,,
government_contract_LDOS_W911NF22F0016,LDOS,2022-03-16T12:00:00,government_contract,LDOS task order award candidate from source document.,task_order_award,government_contract_awards,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_W911NF22F0016_9700_W911NF15D0014_9700,unknown,unknown,unknown,medium,0.5,,"Government-contract parser candidate; not model-ready until review, mapping audit, parser audit, and context gates pass.",government_contract_awards,unreviewed,source_backed,machine_candidate,usaspending_CONT_AWD_W911NF22F0016_9700_W911NF15D0014_9700,task_order_award,True,False,True,False,False,0.94,64213729.71,64213729.71,,Department of Defense,RESEARCH AND DEVELOPMENT - 16 AIR FORCE RDT&E JOINT ISR & CYBER OPERATIONS SUPPORT (16AFJOS),,,"Review recipient mapping, funded-vs-ceiling value, timestamp source, and whether this is new work before modeling.",32,0.9,Department of Defense,0.9,source metadata,W911NF22F0016,0.9,W911NF22F0016,DELIVERY ORDER,0.9,DELIVERY ORDER,exact_public_company,0.9,exact_public_company,DELIVERY ORDER,0.9,DELIVERY ORDER,541712,0.9,541712,AJ12,0.9,AJ12,0.9,source metadata,"LEIDOS, INC.",0.9,"LEIDOS, INC.",2024-03-16,0.9,2024-03-16,2022-03-16,0.9,2022-03-16,prime,0.9,prime,0.9,source metadata,Department of the Army,0.9,Department of the Army,W911NF22F0016,0.9,W911NF22F0016,0.9,RESEARCH AND DEVELOPMENT - 16 AIR FORCE RDT&E JOINT ISR & CYBER OPERATIONS SUPPORT (16AFJOS),0.88,task/delivery order language,0.78,derived parser flag,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,new_work,0.78,derived parser taxonomy,0.78,derived parser flag,0.78,derived parser flag,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,[],0.7,,True,,,LDOS,0.9,LDOS,"Leidos Holdings, Inc.",0.9,"Leidos Holdings, Inc.",,,,,,
government_contract_LDOS_80TECH21DA002,LDOS,2022-05-01T12:00:00,government_contract,LDOS idiq vehicle award candidate from source document.,idiq_vehicle_award,government_contract_awards,usaspending_api,https://www.usaspending.gov/award/CONT_IDV_80TECH21DA002_8000,unknown,unknown,unknown,high,0.4,,"Government-contract parser candidate; not model-ready until review, mapping audit, parser audit, and context gates pass.",government_contract_awards,unreviewed,source_backed,machine_candidate,usaspending_CONT_IDV_80TECH21DA002_8000,idiq_vehicle_award,False,True,False,False,False,0.94,906564739.47,,906564739.47,National Aeronautics and Space Administration,"ADVANCED ENTERPRISE GLOBAL INFORMATION TECHNOLOGY SOLUTIONS CONTRACT.  AS THE AGENCY WIDE COMMUNICATIONS SERVICES CONTRACT, AEGIS IS THE AGENCY SOLUTION FOR PROVING TELECOMMUNICATIONS SERVICES, CLOUD COMPUTING SERVICES AND DATA CENTER SERVICES.",,,"Review recipient mapping, funded-vs-ceiling value, timestamp source, and whether this is new work before modeling.",30,0.9,National Aeronautics and Space Administration,0.9,source metadata,80TECH21DA002,0.9,80TECH21DA002,INDEFINITE DELIVERY / INDEFINITE QUANTITY,0.9,INDEFINITE DELIVERY / INDEFINITE QUANTITY,exact_public_company,0.9,exact_public_company,INDEFINITE DELIVERY / INDEFINITE QUANTITY,0.9,INDEFINITE DELIVERY / INDEFINITE QUANTITY,541512,0.9,541512,DF10,0.9,DF10,0.9,source metadata,"LEIDOS, INC.",0.9,"LEIDOS, INC.",,,,2022-05-01,0.9,2022-05-01,prime,0.9,prime,,,National Aeronautics and Space Administration,0.9,National Aeronautics and Space Administration,,,,0.9,"ADVANCED ENTERPRISE GLOBAL INFORMATION TECHNOLOGY SOLUTIONS CONTRACT. AS THE AGENCY WIDE COMMUNICATIONS SERVICES CONTRACT, AEGIS IS THE AGENCY SOLUTION FOR PROVING TELECOMMUNICATIONS SERVICES, CLOUD COMPUTING SERVICES AND DATA CENTER SERVICES.",0.88,IDIQ/contract vehicle language,0.78,derived parser flag,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,capacity,0.78,derived parser taxonomy,0.78,derived parser flag,0.78,derived parser flag,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,[],0.7,,False,0.9,source metadata,LDOS,0.9,LDOS,"Leidos Holdings, Inc.",0.9,"Leidos Holdings, Inc.",,,,,,
government_contract_LDOS_M6785422F4205,LDOS,2022-05-01T12:00:00,government_contract,LDOS task order award candidate from source document.,task_order_award,government_contract_awards,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_M6785422F4205_9700_N0003920D0054_9700,unknown,unknown,unknown,medium,0.5,,"Government-contract parser candidate; not model-ready until review, mapping audit, parser audit, and context gates pass.",government_contract_awards,unreviewed,source_backed,machine_candidate,usaspending_CONT_AWD_M6785422F4205_9700_N0003920D0054_9700,task_order_award,True,False,True,False,False,0.94,144466063.68,144466063.68,,Department of Defense,SMIT BASE YEAR 2 (BY2) ENTERPRISE SUPPORT SERVICES,,,"Review recipient mapping, funded-vs-ceiling value, timestamp source, and whether this is new work before modeling.",32,0.9,Department of Defense,0.9,source metadata,M6785422F4205,0.9,M6785422F4205,DELIVERY ORDER,0.9,DELIVERY ORDER,exact_public_company,0.9,exact_public_company,DELIVERY ORDER,0.9,DELIVERY ORDER,541512,0.9,541512,DA01,0.9,DA01,0.9,source metadata,"LEIDOS, INC.",0.9,"LEIDOS, INC.",2023-04-30,0.9,2023-04-30,2022-05-01,0.9,2022-05-01,prime,0.9,prime,0.9,source metadata,Department of the Navy,0.9,Department of the Navy,M6785422F4205,0.9,M6785422F4205,0.9,SMIT BASE YEAR 2 (BY2) ENTERPRISE SUPPORT SERVICES,0.88,task/delivery order language,0.78,derived parser flag,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,new_work,0.78,derived parser taxonomy,0.78,derived parser flag,0.78,derived parser flag,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,[],0.7,,True,,,LDOS,0.9,LDOS,"Leidos Holdings, Inc.",0.9,"Leidos Holdings, Inc.",,,,,,
government_contract_LDOS_N0002422C5231,LDOS,2022-05-30T12:00:00,government_contract,LDOS new contract award candidate from source document.,new_contract_award,government_contract_awards,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_N0002422C5231_9700_-NONE-_-NONE-,unknown,unknown,unknown,medium,0.5,,"Government-contract parser candidate; not model-ready until review, mapping audit, parser audit, and context gates pass.",government_contract_awards,unreviewed,source_backed,machine_candidate,usaspending_CONT_AWD_N0002422C5231_9700_NONE_NONE_,new_contract_award,True,False,True,False,False,0.94,158020305.3,158020305.3,,Department of Defense,UNDERSEA WARFARE COMBAT SYSTEMS PRODUCT SUPPORT,,,"Review recipient mapping, funded-vs-ceiling value, timestamp source, and whether this is new work before modeling.",31,0.9,Department of Defense,0.9,source metadata,N0002422C5231,0.9,N0002422C5231,DEFINITIVE CONTRACT,0.9,DEFINITIVE CONTRACT,exact_public_company,0.9,exact_public_company,DEFINITIVE CONTRACT,0.9,DEFINITIVE CONTRACT,334511,0.9,334511,N010,0.9,N010,0.9,source metadata,"LEIDOS, INC.",0.9,"LEIDOS, INC.",2027-12-31,0.9,2027-12-31,2022-05-30,0.9,2022-05-30,prime,0.9,prime,0.9,source metadata,Department of the Navy,0.9,Department of the Navy,,,,0.9,UNDERSEA WARFARE COMBAT SYSTEMS PRODUCT SUPPORT,0.76,contract award language,0.78,derived parser flag,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,new_work,0.78,derived parser taxonomy,0.78,derived parser flag,0.78,derived parser flag,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,[],0.7,,True,,,LDOS,0.9,LDOS,"Leidos Holdings, Inc.",0.9,"Leidos Holdings, Inc.",,,,,,
government_contract_LDOS_W5J9CQ22F0012,LDOS,2022-05-31T12:00:00,government_contract,LDOS task order award candidate from source document.,task_order_award,government_contract_awards,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_W5J9CQ22F0012_9700_W5J9CQ18D0001_9700,unknown,unknown,unknown,medium,0.5,,"Government-contract parser candidate; not model-ready until review, mapping audit, parser audit, and context gates pass.",government_contract_awards,unreviewed,source_backed,machine_candidate,usaspending_CONT_AWD_W5J9CQ22F0012_9700_W5J9CQ18D0001_9700,task_order_award,True,False,True,False,False,0.94,62556429.81,62556429.81,,Department of Defense,"CONTRACTOR PROVIDE AIRCRAFT INTEGRATION, AND TEST AND EVALUATION, AND SUPPORT AWR APPROVAL, FOR ONE JET AIRCRAFT AND CONDUCT ALL OCONUS COLLECTIONS AND DELIVER ALL DATA PER COLLECTION PLANS ISO HR3D BUCKEYE PROGRAM IN THE INDOPACOM AR",,,"Review recipient mapping, funded-vs-ceiling value, timestamp source, and whether this is new work before modeling.",32,0.9,Department of Defense,0.9,source metadata,W5J9CQ22F0012,0.9,W5J9CQ22F0012,DELIVERY ORDER,0.9,DELIVERY ORDER,exact_public_company,0.9,exact_public_company,DELIVERY ORDER,0.9,DELIVERY ORDER,541715,0.9,541715,AJ12,0.9,AJ12,0.9,source metadata,"LEIDOS, INC.",0.9,"LEIDOS, INC.",2024-05-30,0.9,2024-05-30,2022-05-31,0.9,2022-05-31,prime,0.9,prime,0.9,source metadata,Department of the Army,0.9,Department of the Army,W5J9CQ22F0012,0.9,W5J9CQ22F0012,0.9,"CONTRACTOR PROVIDE AIRCRAFT INTEGRATION, AND TEST AND EVALUATION, AND SUPPORT AWR APPROVAL, FOR ONE JET AIRCRAFT AND CONDUCT ALL OCONUS COLLECTIONS AND DELIVER ALL DATA PER COLLECTION PLANS ISO HR3D BUCKEYE PROGRAM IN THE INDOPACOM AR",0.88,task/delivery order language,0.78,derived parser flag,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,new_work,0.78,derived parser taxonomy,0.78,derived parser flag,0.78,derived parser flag,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,[],0.7,,True,,,LDOS,0.9,LDOS,"Leidos Holdings, Inc.",0.9,"Leidos Holdings, Inc.",,,,,,
government_contract_LDOS_HT003822F0033,LDOS,2022-06-20T12:00:00,government_contract,LDOS task order award candidate from source document.,task_order_award,government_contract_awards,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_HT003822F0033_9700_N0003915D0044_9700,unknown,unknown,unknown,medium,0.5,,"Government-contract parser candidate; not model-ready until review, mapping audit, parser audit, and context gates pass.",government_contract_awards,unreviewed,source_backed,machine_candidate,usaspending_CONT_AWD_HT003822F0033_9700_N0003915D0044_9700,task_order_award,True,False,True,False,False,0.94,84050233.34,84050233.34,,Department of Defense,"DEPLOYMENT SERVICES, INCLUDING SITE PREPARATION, DEPLOYMENT, TRAINING, CHANGE MANAGEMENT, AND POST-INSTALLATION SUPPORT FOR MHS GENESIS.",,,"Review recipient mapping, funded-vs-ceiling value, timestamp source, and whether this is new work before modeling.",32,0.9,Department of Defense,0.9,source metadata,HT003822F0033,0.9,HT003822F0033,DELIVERY ORDER,0.9,DELIVERY ORDER,exact_public_company,0.9,exact_public_company,DELIVERY ORDER,0.9,DELIVERY ORDER,541512,0.9,541512,7A21,0.9,7A21,0.9,source metadata,"LEIDOS, INC.",0.9,"LEIDOS, INC.",2024-06-30,0.9,2024-06-30,2022-06-20,0.9,2022-06-20,prime,0.9,prime,0.9,source metadata,Defense Health Agency,0.9,Defense Health Agency,HT003822F0033,0.9,HT003822F0033,0.9,"DEPLOYMENT SERVICES, INCLUDING SITE PREPARATION, DEPLOYMENT, TRAINING, CHANGE MANAGEMENT, AND POST-INSTALLATION SUPPORT FOR MHS GENESIS.",0.88,task/delivery order language,0.78,derived parser flag,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,new_work,0.78,derived parser taxonomy,0.78,derived parser flag,0.78,derived parser flag,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,[],0.7,,True,,,LDOS,0.9,LDOS,"Leidos Holdings, Inc.",0.9,"Leidos Holdings, Inc.",,,,,,
government_contract_LDOS_W909MY22F0056,LDOS,2022-06-28T12:00:00,government_contract,LDOS task order award candidate from source document.,task_order_award,government_contract_awards,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_W909MY22F0056_9700_W15P7T19D0174_9700,unknown,unknown,unknown,medium,0.5,,"Government-contract parser candidate; not model-ready until review, mapping audit, parser audit, and context gates pass.",government_contract_awards,unreviewed,source_backed,machine_candidate,usaspending_CONT_AWD_W909MY22F0056_9700_W15P7T19D0174_9700,task_order_award,True,False,True,False,False,0.94,69493994.14,69493994.14,,Department of Defense,BEC 1 TO AWARD - BASE PERIOD,,,"Review recipient mapping, funded-vs-ceiling value, timestamp source, and whether this is new work before modeling.",32,0.9,Department of Defense,0.9,source metadata,W909MY22F0056,0.9,W909MY22F0056,DELIVERY ORDER,0.9,DELIVERY ORDER,exact_public_company,0.9,exact_public_company,DELIVERY ORDER,0.9,DELIVERY ORDER,541715,0.9,541715,R425,0.9,R425,0.9,source metadata,"LEIDOS, INC.",0.9,"LEIDOS, INC.",2026-06-28,0.9,2026-06-28,2022-06-28,0.9,2022-06-28,prime,0.9,prime,0.9,source metadata,Department of the Army,0.9,Department of the Army,W909MY22F0056,0.9,W909MY22F0056,0.9,BEC 1 TO AWARD - BASE PERIOD,0.88,task/delivery order language,0.78,derived parser flag,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,new_work,0.78,derived parser taxonomy,0.78,derived parser flag,0.78,derived parser flag,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,[],0.7,,True,,,LDOS,0.9,LDOS,"Leidos Holdings, Inc.",0.9,"Leidos Holdings, Inc.",,,,,,
government_contract_LDOS_28321322FDS030130,LDOS,2022-06-30T12:00:00,government_contract,LDOS task order award candidate from source document.,task_order_award,government_contract_awards,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_28321322FDS030130_2800_SS001760016_2800,unknown,unknown,unknown,high,0.7,,"Government-contract parser candidate; not model-ready until review, mapping audit, parser audit, and context gates pass.",government_contract_awards,unreviewed,source_backed,machine_candidate,usaspending_CONT_AWD_28321322FDS030130_2800_SS001760016_2800,task_order_award,True,False,True,False,False,0.94,1063049268.31,1063049268.31,,Social Security Administration,ITSSC TASK ORDER FOR SYSTEMS,,,"Review recipient mapping, funded-vs-ceiling value, timestamp source, and whether this is new work before modeling.",32,0.9,Social Security Administration,0.9,source metadata,28321322FDS030130,0.9,28321322FDS030130,DELIVERY ORDER,0.9,DELIVERY ORDER,exact_public_company,0.9,exact_public_company,DELIVERY ORDER,0.9,DELIVERY ORDER,541519,0.9,541519,DF01,0.9,DF01,0.9,source metadata,"LEIDOS, INC.",0.9,"LEIDOS, INC.",2026-12-31,0.9,2026-12-31,2022-06-30,0.9,2022-06-30,prime,0.9,prime,0.9,source metadata,Social Security Administration,0.9,Social Security Administration,28321322FDS030130,0.9,28321322FDS030130,0.9,ITSSC TASK ORDER FOR SYSTEMS,0.88,task/delivery order language,0.78,derived parser flag,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,new_work,0.78,derived parser taxonomy,0.78,derived parser flag,0.78,derived parser flag,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,[],0.7,,True,,,LDOS,0.9,LDOS,"Leidos Holdings, Inc.",0.9,"Leidos Holdings, Inc.",,,,,,
