ticker,asof_date,filed_at,shares_outstanding_before_event,source_type,source_url,accession_number,form,confidence,notes
RGNX,2025-03-07,2025-03-13,50086138.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1590877/000095017025038770,0000950170-25-038770,10-K,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
RGNX,2025-05-08,2025-05-12,50160352.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1590877/000095017025069237,0000950170-25-069237,10-Q,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
RGNX,2025-07-31,2025-08-07,50514216.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1590877/000119312525174953,0001193125-25-174953,10-Q,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
RGNX,2025-10-31,2025-11-06,50623086.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1590877/000119312525268095,0001193125-25-268095,10-Q,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
RGNX,2026-02-27,2026-03-05,51612984.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1590877/000119312526094013,0001193125-26-094013,10-K,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
RGNX,2026-05-08,2026-05-14,51697621.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1590877/000119312526222804,0001193125-26-222804,10-Q,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
RNA,2026-05-05,2026-05-14,17105643.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/2093101/000119312526224243,0001193125-26-224243,10-Q,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
RVMD,2020-05-08,2020-05-14,59013920.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1628171/000156459020025452,0001564590-20-025452,10-Q,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
RVMD,2020-08-05,2020-08-10,65926453.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1628171/000156459020038663,0001564590-20-038663,10-Q,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
RVMD,2020-11-09,2020-11-12,66380190.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1628171/000156459020053333,0001564590-20-053333,10-Q,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
